alias,mature,safe,range
vox_plr_3_head_rspnd_to_plr_2_pos_4,"No creature could survive such a wound, Richtofen.","No creature could survive such a wound, Richtofen.",1600
vox_plr_3_heal_revived_0,You are needed on the battlefield.,You are needed on the battlefield.,1600
vox_plr_3_heal_revived_1,It is not yet your time.,It is not yet your time.,1600
vox_plr_3_heal_revived_2,I do what I do for us all.,I do what I do for us all.,1600
vox_plr_3_heal_revived_3,Your honorable death will not come on this day.,Your honorable death will not come on this day.,1600
vox_plr_3_heal_revived_4,There is much to do. We cannot allow our number to~decrease.,There is much to do. We cannot allow our number to~decrease.,1600
vox_plr_3_heal_revived_neg_0,Your weakness must bring shame upon your family.,Your weakness must bring shame upon your family.,1600
vox_plr_3_heal_revived_neg_1,Even the weak must be protected.,Even the weak must be protected.,1600
vox_plr_3_heal_revived_pos_0,You have proven yourself to be a great warrior.,You have proven yourself to be a great warrior.,1600
vox_plr_3_heal_revived_pos_1,You fight with honor.,You fight with honor.,1600
vox_plr_3_hear_samantha_1_0,Who is this child calling to us?,Who is this child calling to us?,1600
vox_plr_3_hear_samantha_2_0,The child speaks to the very air. Is she an angel? Or a~demon?,The child speaks to the very air. Is she an angel? Or a~demon?,1600
vox_plr_3_hear_samantha_3_0,"I am unsure as to your true nature, child. I will be~cautious.","I am unsure as to your true nature, child. I will be~cautious.",1600
vox_plr_3_heroes_confer_0,"The Child. You have heard her before, German.","The Child. You have heard her before, German.",1600
vox_plr_3_kill_close_0,You find only death!,You find only death!,1600
vox_plr_3_kill_close_1,Die the death of a thousand cuts!,Die the death of a thousand cuts!,1600
vox_plr_3_kill_close_2,Death before Tizana.,Death before Tizana.,1600
vox_plr_3_kill_close_3,"You seek my flesh, but find your death!","You seek my flesh, but find your death!",1600
vox_plr_3_kill_close_4,I will not become one of you!,I will not become one of you!,1600
vox_plr_3_kill_close_5,You belong in the ground!,You belong in the ground!,1600
vox_plr_3_kill_damaged_0,Your touch offends me.,Your touch offends me.,1600
vox_plr_3_kill_damaged_1,Your sins will not go unpunished!,Your sins will not go unpunished!,1600
vox_plr_3_kill_damaged_2,It was you who first drew blood.,It was you who first drew blood.,1600
vox_plr_3_kill_damaged_3,"Feast Elsewhere, V-Demon!","Feast Elsewhere, V-Demon!",1600
vox_plr_3_kill_damaged_4,This ends now!,This ends now!,1600
vox_plr_3_kill_drone_0,This monstrosity defies belief.,This monstrosity defies belief.,1600
vox_plr_3_kill_drone_1,"Even after deaths, his voice lives on.","Even after deaths, his voice lives on.",1600
vox_plr_3_kill_drone_2,I am distrustful of this ally.,I am distrustful of this ally.,1600
vox_plr_3_kill_explo_0,Dust and ashes are all that remain.,Dust and ashes are all that remain.,1600
vox_plr_3_kill_explo_1,Such crude methods prove effective.,Such crude methods prove effective.,1600
vox_plr_3_kill_explo_2,Nothing could survive such a blast.,Nothing could survive such a blast.,1600
vox_plr_3_kill_explo_3,There is no escape from the frames.,There is no escape from the frames.,1600
vox_plr_3_kill_explo_4,You will burn for all eternity!,You will burn for all eternity!,1600
vox_plr_3_kill_fire_0,Let fire consume your fetid flesh.,Let fire consume your fetid flesh.,1600
vox_plr_3_kill_fire_1,Everything burns.,Everything burns.,1600
vox_plr_3_kill_fire_2,Dust and ashes are all that remain.,Dust and ashes are all that remain.,1600
vox_plr_3_kill_fire_3,Feel the heat of your damnation!,Feel the heat of your damnation!,1600
vox_plr_3_kill_fire_4,"As you burn and blister, take solace, knowing that your~torment is at an end.","As you burn and blister, take solace, knowing that your~torment is at an end.",1600
vox_plr_3_kill_fire_upgrade_0,The fire that grows in your belly will soon consume you!,The fire that grows in your belly will soon consume you!,1600
vox_plr_3_kill_fire_upgrade_1,Feel the heat of your damnation!,Feel the heat of your damnation!,1600
vox_plr_3_kill_fire_upgrade_2,Burn like the heat of a desert sun!,Burn like the heat of a desert sun!,1600
vox_plr_3_kill_fire_upgrade_3,I light a flame that may never be extinguished!,I light a flame that may never be extinguished!,1600
vox_plr_3_kill_fire_upgrade_4,Your incineration is now complete.,Your incineration is now complete.,1600
vox_plr_3_kill_headshot_0,You saw not what claimed your life!,You saw not what claimed your life!,1600
vox_plr_3_kill_headshot_1,Your reign has ended.,Your reign has ended.,1600
vox_plr_3_kill_headshot_2,I demand your silence!,I demand your silence!,1600
vox_plr_3_kill_headshot_3,"Like cherry blossom, you fall!","Like cherry blossom, you fall!",1600
vox_plr_3_kill_headshot_4,Am I not merciful in battle?,Am I not merciful in battle?,1600
vox_plr_3_kill_headshot_5,Your fate is sealed.,Your fate is sealed.,1600
vox_plr_3_kill_headshot_6,"Like an invisible enemy, I strike!","Like an invisible enemy, I strike!",1600
vox_plr_3_kill_headshot_7,No more will you feast upon the living!,No more will you feast upon the living!,1600
vox_plr_3_kill_headshot_8,What mind you had is now removed.,What mind you had is now removed.,1600
vox_plr_3_kill_ice_0,Winter kills. Its frost is mine to command.,Winter kills. Its frost is mine to command.,1600
vox_plr_3_kill_ice_1,Your last breath will freeze within your throat!,Your last breath will freeze within your throat!,1600
vox_plr_3_kill_ice_2,You are brittle. You will break!,You are brittle. You will break!,1600
vox_plr_3_kill_ice_3,Feel the frost draft tight around your rotten flesh!,Feel the frost draft tight around your rotten flesh!,1600
vox_plr_3_kill_ice_4,The cold consumes your souls!,The cold consumes your souls!,1600
vox_plr_3_kill_ice_upgrade_0,A burst of frozen air consuming all in its path.,A burst of frozen air consuming all in its path.,1600
vox_plr_3_kill_ice_upgrade_1,The thaw of spring will not come for you!,The thaw of spring will not come for you!,1600
vox_plr_3_kill_ice_upgrade_2,Nevermore will you feel the warmth of the sun!,Nevermore will you feel the warmth of the sun!,1600
vox_plr_3_kill_ice_upgrade_3,"Like cherry blossom of autumn, you succumb to the cold.","Like cherry blossom of autumn, you succumb to the cold.",1600
vox_plr_3_kill_ice_upgrade_4,A cold blast will shatter you from existence!,A cold blast will shatter you from existence!,1600
vox_plr_3_kill_insta_0,I am imbued with great power!,I am imbued with great power!,1600
vox_plr_3_kill_insta_1,You are nothing to me!,You are nothing to me!,1600
vox_plr_3_kill_insta_2,I have the soul of a warrior!,I have the soul of a warrior!,1600
vox_plr_3_kill_insta_3,Return from whence you came!,Return from whence you came!,1600
vox_plr_3_kill_insta_4,You are nothing to me!,You are nothing to me!,1600
vox_plr_3_kill_light_0,"Like an arrow of fire, lightning carves through your~bones.","Like an arrow of fire, lightning carves through your~bones.",1600
vox_plr_3_kill_light_1,The lightning burns hotter than the sun itself!,The lightning burns hotter than the sun itself!,1600
vox_plr_3_kill_light_2,May a thousand thunderbolts rain down upon you!,May a thousand thunderbolts rain down upon you!,1600
vox_plr_3_kill_light_3,No mortal man should wield such power.,No mortal man should wield such power.,1600
vox_plr_3_kill_light_4,The rush of energy will tear what remains of your souls.,The rush of energy will tear what remains of your souls.,1600
vox_plr_3_kill_light_upgrade_0,The spirits of the ancients flow through this staff. Their~energy will destroy you!,The spirits of the ancients flow through this staff. Their~energy will destroy you!,1600
vox_plr_3_kill_light_upgrade_1,There can be no hiding place. The lightning will find you.,There can be no hiding place. The lightning will find you.,1600
vox_plr_3_kill_light_upgrade_2,Your deaths are but a shard of light in the darkness.,Your deaths are but a shard of light in the darkness.,1600
vox_plr_3_kill_light_upgrade_3,"As one falls, others will follow swiftly.","As one falls, others will follow swiftly.",1600
vox_plr_3_kill_light_upgrade_4,"Like a river, the lightning flows through the dams.","Like a river, the lightning flows through the dams.",1600
vox_plr_3_kill_one_inch_0,My strength outmatches yours.,My strength outmatches yours.,1600
vox_plr_3_kill_one_inch_1,I am Samurai!,I am Samurai!,1600
vox_plr_3_kill_one_inch_2,Your punishment is death!,Your punishment is death!,1600
vox_plr_3_kill_one_inch_3,I am Takeo! Know my name!,I am Takeo! Know my name!,1600
vox_plr_3_kill_one_inch_4,Return from whence you came!,Return from whence you came!,1600
vox_plr_3_kill_ray_0,An unnatural weapon for an unnatural enemy.,An unnatural weapon for an unnatural enemy.,1600
vox_plr_3_kill_ray_1,You are consumed by this force!,You are consumed by this force!,1600
vox_plr_3_kill_ray_2,Weapons like this could change the world forever!,Weapons like this could change the world forever!,1600
vox_plr_3_kill_ray_3,"I do not understand, but perhaps I do not need to.","I do not understand, but perhaps I do not need to.",1600
vox_plr_3_kill_ray_4,I can smell your fresh burn.,I can smell your fresh burn.,1600
vox_plr_3_kill_ray_5,"Fall before me, demon!","Fall before me, demon!",1600
vox_plr_3_kill_raymk2_0,May knives of light strike down my enemy!,May knives of light strike down my enemy!,1600
vox_plr_3_kill_raymk2_1,You have no future!,You have no future!,1600
vox_plr_3_kill_raymk2_2,Such weapons must never be used against the Emperor!,Such weapons must never be used against the Emperor!,1600
vox_plr_3_kill_raymk2_3,I strike you down in the name of the Emperor!,I strike you down in the name of the Emperor!,1600
vox_plr_3_kill_raymk2_4,Such demons do not deserve my mercy!,Such demons do not deserve my mercy!,1600
vox_plr_3_kill_streak_0,You are no match for a samurai!,You are no match for a samurai!,1600
vox_plr_3_kill_streak_1,Your deaths come swiftly!,Your deaths come swiftly!,1600
vox_plr_3_kill_streak_2,Only a fool would face me in battle!,Only a fool would face me in battle!,1600
vox_plr_3_kill_streak_3,I was raised to be a warrior.,I was raised to be a warrior.,1600
vox_plr_3_kill_streak_4,The spirits of my ancestors are with me!,The spirits of my ancestors are with me!,1600
vox_plr_3_kill_streak_5,Die for the glory of the Emperor!,Die for the glory of the Emperor!,1600
vox_plr_3_kill_streak_6,You will be blown from the very face of the Earth!,You will be blown from the very face of the Earth!,1600
vox_plr_3_kill_tank_0,"As the frames die, so too will you.","As the frames die, so too will you.",1600
vox_plr_3_kill_tank_1,Our flamethrower will reduce their numbers.,Our flamethrower will reduce their numbers.,1600
vox_plr_3_kill_tank_2,I take no pleasure from witnessing your incineration.,I take no pleasure from witnessing your incineration.,1600
vox_plr_3_kill_wind_0,A mighty wind blows across this cursed landscape.,A mighty wind blows across this cursed landscape.,1600
vox_plr_3_kill_wind_1,The air itself unites to defeat your evil.,The air itself unites to defeat your evil.,1600
vox_plr_3_kill_wind_2,Make a maitachi! Punish your sins!,Make a maitachi! Punish your sins!,1600
vox_plr_3_kill_wind_3,Feel the air's embrace as it steals your final breath.,Feel the air's embrace as it steals your final breath.,1600
vox_plr_3_kill_wind_4,The power of this staff will blow your evil from this~realm!,The power of this staff will blow your evil from this~realm!,1600
vox_plr_3_kill_wind_upgrade_0,A mighty wind blows cold across this land.,A mighty wind blows cold across this land.,1600
vox_plr_3_kill_wind_upgrade_1,The spirits of the wind seek sustenance.,The spirits of the wind seek sustenance.,1600
vox_plr_3_kill_wind_upgrade_2,"When the storm has passed, no trace will remain.","When the storm has passed, no trace will remain.",1600
vox_plr_3_kill_wind_upgrade_3,Let the wind carry you to the next life.,Let the wind carry you to the next life.,1600
vox_plr_3_kill_wind_upgrade_4,No mortal man can stand before the hurricane.,No mortal man can stand before the hurricane.,1600
vox_plr_3_lockdown_generic_0,"Without power, this lies out of reach.","Without power, this lies out of reach.",1600
vox_plr_3_mech_defeated_0,He will trouble us no more.,He will trouble us no more.,1600
vox_plr_3_mech_defeated_1,Our mechanical enemy is no more.,Our mechanical enemy is no more.,1600
vox_plr_3_mech_defeated_2,Such victory did not come easily.,Such victory did not come easily.,1600
vox_plr_3_miss_tank_0,Why are you leaving without me?,Why are you leaving without me?,1600
vox_plr_3_miss_tank_1,Leave no man behind!,Leave no man behind!,1600
vox_plr_3_miss_tank_2,Leaving me behind dishonors our alliance!,Leaving me behind dishonors our alliance!,1600
vox_plr_3_multiple_mechs_0,"The armored units approach, this time in greater numbers.","The armored units approach, this time in greater numbers.",1600
vox_plr_3_multiple_mechs_1,We must unite against this new threat.,We must unite against this new threat.,1600
vox_plr_3_multiple_mechs_2,The armored demons appear in greater numbers.,The armored demons appear in greater numbers.,1600
vox_plr_3_nomoney_generic_0,I am a servant of the Emperor. I have little wealth.,I am a servant of the Emperor. I have little wealth.,1600
vox_plr_3_nomoney_generic_1,You insult me with your insurance!,You insult me with your insurance!,1600
vox_plr_3_nomoney_generic_2,I will return when I possess the coins you so clearly~desire.,I will return when I possess the coins you so clearly~desire.,1600
vox_plr_3_nomoney_generic_3,"For now, I am unable to agree to your terms.","For now, I am unable to agree to your terms.",1600
vox_plr_3_nomoney_generic_4,You want so much for so little.,You want so much for so little.,1600
vox_plr_3_oh_shit_0,Advance if you wish. I will stand my ground.,Advance if you wish. I will stand my ground.,1600
vox_plr_3_oh_shit_1,I will draw a line in the sand.,I will draw a line in the sand.,1600
vox_plr_3_oh_shit_2,Savagery is all you possess!,Savagery is all you possess!,1600
vox_plr_3_oh_shit_3,"If today is my day to die, so be it.","If today is my day to die, so be it.",1600
vox_plr_3_oh_shit_4,I will not succumb to your sickness!,I will not succumb to your sickness!,1600
vox_plr_3_oh_shit_5,I will feel no shame to die in battle.,I will feel no shame to die in battle.,1600
vox_plr_3_oh_shit_6,Many have died on my braid. You will be no different.,Many have died on my braid. You will be no different.,1600
vox_plr_3_oh_shit_7,"I stand before you, ready to die.","I stand before you, ready to die.",1600
vox_plr_3_oh_shit_8,Your numbers only provide a greater challenge!,Your numbers only provide a greater challenge!,1600
vox_plr_3_oh_shit_9,"Even in greater numbers, you will fall before me.","Even in greater numbers, you will fall before me.",1600
vox_plr_3_outcome_no_generic_0,An error has been made.,An error has been made.,1600
vox_plr_3_outcome_no_generic_1,I see no positive outcome.,I see no positive outcome.,1600
vox_plr_3_outcome_no_generic_2,We were mistaken.,We were mistaken.,1600
vox_plr_3_outcome_yes_generic_0,We know not what we have done.,We know not what we have done.,1600
vox_plr_3_outcome_yes_generic_1,Our labors prove fruitful.,Our labors prove fruitful.,1600
vox_plr_3_outcome_yes_generic_2,We must understand what we have done.,We must understand what we have done.,1600
vox_plr_3_pap_arm_0,I know not if this is science or magic.,I know not if this is science or magic.,1600
vox_plr_3_pap_arm_1,My weapon has been miraculously transformed.,My weapon has been miraculously transformed.,1600
vox_plr_3_pap_arm_2,"When all is done, I will transport this machine to Japan.","When all is done, I will transport this machine to Japan.",1600
vox_plr_3_pap_arm_3,The Germans alone could not have created this.,The Germans alone could not have created this.,1600
vox_plr_3_pap_arm_4,This machine is a mystery locked in a riddle.,This machine is a mystery locked in a riddle.,1600
vox_plr_3_perk_jugga_0,I am imbued with the warrior spirit!,I am imbued with the warrior spirit!,1600
vox_plr_3_perk_mule_0,"No matter how heavy the burden, I will gladly bear it.","No matter how heavy the burden, I will gladly bear it.",1600
vox_plr_3_perk_one_inch_0,They will learn of the power I have in my hands.,They will learn of the power I have in my hands.,1600
vox_plr_3_perk_one_inch_1,No demon will withstand my strike.,No demon will withstand my strike.,1600
vox_plr_3_perk_one_inch_2,My very touch will destroy them.,My very touch will destroy them.,1600
vox_plr_3_perk_revive_0,Perhaps this will aid us in our fight for survival.,Perhaps this will aid us in our fight for survival.,1600
vox_plr_3_perk_speed_0,I feel my limbs have a greater fluidity of movement than~Barons.,I feel my limbs have a greater fluidity of movement than~Barons.,1600
vox_plr_3_perk_stamine_0,I am refreshed and ready to lead the charge into battle!,I am refreshed and ready to lead the charge into battle!,1600
vox_plr_3_perk_wonder_0,I fear different.,I fear different.,1600
vox_plr_3_pickup_brain_0,A brain in a jar? I wonder what plans the German has for~this.,A brain in a jar? I wonder what plans the German has for~this.,1600
vox_plr_3_pickup_crystal_0,I believe this crystal may help focus some ancient power.,I believe this crystal may help focus some ancient power.,1600
vox_plr_3_pickup_fire_0,"This staff appears ancient, yet modern.","This staff appears ancient, yet modern.",1600
vox_plr_3_pickup_generic_0,I will keep this safe.,I will keep this safe.,1600
vox_plr_3_pickup_generic_1,This object looks important.,This object looks important.,1600
vox_plr_3_pickup_generic_2,This may be worth keeping.,This may be worth keeping.,1600
vox_plr_3_pickup_generic_3,There is a place for everything.,There is a place for everything.,1600
vox_plr_3_pickup_generic_4,"Something useful, perhaps.","Something useful, perhaps.",1600
vox_plr_3_pickup_gramophone_0,Does this gramophone factor into the Germans' plans?,Does this gramophone factor into the Germans' plans?,1600
vox_plr_3_pickup_ice_0,Is this staff somehow linked to the fate of the child?,Is this staff somehow linked to the fate of the child?,1600
vox_plr_3_pickup_light_0,I fear such power does not belong in mortal hands.,I fear such power does not belong in mortal hands.,1600
vox_plr_3_pickup_record_0,Perhaps this music may appease the spirits.,Perhaps this music may appease the spirits.,1600
vox_plr_3_pickup_shovel_0,"I will take the shovel, so I may uncover that which is~buried.","I will take the shovel, so I may uncover that which is~buried.",1600
vox_plr_3_pickup_staff_part_0,A broken staff piece.,A broken staff piece.,1600
vox_plr_3_pickup_staff_part_1,A fragment of some stuff.,A fragment of some stuff.,1600
vox_plr_3_pickup_staff_part_2,Part of a Staff.,Part of a Staff.,1600
vox_plr_3_pickup_wind_0,It is an ill wind that blows no good.,It is an ill wind that blows no good.,1600
vox_plr_3_place_gramophone_0,It seems clear that music may be the riddle's solution.,It seems clear that music may be the riddle's solution.,1600
vox_plr_3_powerup_ammo_0,The spirits have brought forth a generous gift for us all!,The spirits have brought forth a generous gift for us all!,1600
vox_plr_3_powerup_ammo_1,"For the moment, we need not worry about ammo!","For the moment, we need not worry about ammo!",1600
vox_plr_3_powerup_ammo_2,We must strike while we have the advantage!,We must strike while we have the advantage!,1600
vox_plr_3_powerup_firesale_0,Perhaps the spirits of our ancestors wrestle for control~of the box.,Perhaps the spirits of our ancestors wrestle for control~of the box.,1600
vox_plr_3_powerup_firesale_1,We have an unexpected opportunity to arm ourselves more~efficiently.,We have an unexpected opportunity to arm ourselves more~efficiently.,1600
vox_plr_3_powerup_firesale_2,"For the moment, the box no longer commands an offering.","For the moment, the box no longer commands an offering.",1600
vox_plr_3_powerup_insta_0,"With greater strength, we will crush our enemies!","With greater strength, we will crush our enemies!",1600
vox_plr_3_powerup_insta_1,The spirits of my ancestors are with me!,The spirits of my ancestors are with me!,1600
vox_plr_3_powerup_insta_2,"With this power, many will die by my hand.","With this power, many will die by my hand.",1600
vox_plr_3_powerup_nuke_0,A great thunder has silenced our enemies.,A great thunder has silenced our enemies.,1600
vox_plr_3_powerup_nuke_1,"For now, the spirits choose to bless us.","For now, the spirits choose to bless us.",1600
vox_plr_3_powerup_nuke_2,A mighty wind has blown across this cursed landscape.,A mighty wind has blown across this cursed landscape.,1600
vox_plr_3_powerup_zombie_blood_0,I sense a change in our enemy's behavior.,I sense a change in our enemy's behavior.,1600
vox_plr_3_powerup_zombie_blood_1,Confusion crowds the judgment of our wretched enemy.,Confusion crowds the judgment of our wretched enemy.,1600
vox_plr_3_powerup_zombie_blood_2,"For now, I may move among them, unseen and unheard.","For now, I may move among them, unseen and unheard.",1600
vox_plr_3_purge_robot_0,Something is happening.,Something is happening.,1600
vox_plr_3_rebuild_boards_0,We must endeavor to slow their progress.,We must endeavor to slow their progress.,1600
vox_plr_3_rebuild_boards_1,Perhaps we can secure our immediate surroundings.,Perhaps we can secure our immediate surroundings.,1600
vox_plr_3_recapture_initiated_0,The demons fight for control of the generators!,The demons fight for control of the generators!,1600
vox_plr_3_recapture_initiated_1,We must defend the territory around the generators!,We must defend the territory around the generators!,1600
vox_plr_3_recapture_prevented_0,Our victory did not come easily.,Our victory did not come easily.,1600
vox_plr_3_recapture_prevented_1,The enemy fought with great ferocity.,The enemy fought with great ferocity.,1600
vox_plr_3_respond_maxis_3_0,Open it.,Open it.,1600
vox_plr_3_revive_player_0,I am in your debt.,I am in your debt.,1600
vox_plr_3_revive_player_1,This was unfortunate.,This was unfortunate.,1600
vox_plr_3_revive_player_2,I will not make the same mistake again.,I will not make the same mistake again.,1600
vox_plr_3_revive_player_3,I felt for a moment that my ancestors were calling to me.,I felt for a moment that my ancestors were calling to me.,1600
vox_plr_3_revive_player_4,"I live, if only to die another day.","I live, if only to die another day.",1600
vox_plr_3_roaming_zombies_0,"They are working as a unit, eager to destroy the~generator.","They are working as a unit, eager to destroy the~generator.",1600
vox_plr_3_roaming_zombies_1,We must act before the enemy reaches the generator!,We must act before the enemy reaches the generator!,1600
vox_plr_3_robot_crush_golden_0,The headgear I acquired protected me from harm.,The headgear I acquired protected me from harm.,1600
vox_plr_3_robot_crush_mech_0,"Strike now, while he is immobilized!","Strike now, while he is immobilized!",1600
vox_plr_3_robot_crush_player_0,I need help! I was almost crushed by the steel giant!,I need help! I was almost crushed by the steel giant!,1600
vox_plr_3_robot_crush_player_1,Help me! I am wounded!,Help me! I am wounded!,1600
vox_plr_3_robot_crush_zombie_0,I saw a demon crushed beneath the robot's foot.,I saw a demon crushed beneath the robot's foot.,1600
vox_plr_3_rspnd_drone_revive_0,Could the Doctor's soul live on?,Could the Doctor's soul live on?,1600
vox_plr_3_rspnd_drone_revive_1,I owe my life to a machine.,I owe my life to a machine.,1600
vox_plr_3_rspnd_drone_revive_2,Such a help was unexpected.,Such a help was unexpected.,1600
vox_plr_3_rspnd_mech_grab_0,"Release me, demon!","Release me, demon!",1600
vox_plr_3_rspnd_mech_grab_1,I cannot break free!,I cannot break free!,1600
vox_plr_3_rspnd_mech_jump_0,He soars like Eagle!,He soars like Eagle!,1600
vox_plr_3_sam_takeo_1_0,"You speak to my soul, but I do not yet know if you are~really to be trusted.","You speak to my soul, but I do not yet know if you are~really to be trusted.",1600
vox_plr_3_sam_takeo_2_0,"You promise much, child. I hope you speak the truth.","You promise much, child. I hope you speak the truth.",1600
vox_plr_3_see_robots_0,These mechanical giants must be destroyed!,These mechanical giants must be destroyed!,1600
vox_plr_3_shoot_mech_arm_0,You must shoot his arm!,You must shoot his arm!,1600
vox_plr_3_shoot_mech_arm_1,Shoot the arm to release the claw!,Shoot the arm to release the claw!,1600
vox_plr_3_shoot_mech_arm_2,Fire at his arm!,Fire at his arm!,1600
vox_plr_3_shoot_mech_head_0,Shoot the head!,Shoot the head!,1600
vox_plr_3_shoot_mech_head_1,Aim for the head!,Aim for the head!,1600
vox_plr_3_shoot_mech_head_2,Target his head!,Target his head!,1600
vox_plr_3_shoot_mech_power_0,The glow may be his source of power.,The glow may be his source of power.,1600
vox_plr_3_shoot_robot_0,Our fire has no effect on the Giant's armor.,Our fire has no effect on the Giant's armor.,1600
vox_plr_3_shoot_robot_1,The robot cannot be harmed by small arms fire.,The robot cannot be harmed by small arms fire.,1600
vox_plr_3_siren_1st_time_0,I feared the sound walls of reinforcements.,I feared the sound walls of reinforcements.,1600
vox_plr_3_siren_generic_0,At least we have warning of their advance.,At least we have warning of their advance.,1600
vox_plr_3_siren_generic_1,The Mechanized Ones approach!,The Mechanized Ones approach!,1600
vox_plr_3_siren_generic_2,"The siren warns us to prepare for battle, my friends.","The siren warns us to prepare for battle, my friends.",1600
vox_plr_3_srnd_rspnd_to_plr_0_neg_0,"You are in need of help, Gaijin?","You are in need of help, Gaijin?",1600
vox_plr_3_srnd_rspnd_to_plr_0_neg_1,"Like hunters, they know to prey upon the weak.","Like hunters, they know to prey upon the weak.",1600
vox_plr_3_srnd_rspnd_to_plr_0_neg_2,Why do you expect help from me?,Why do you expect help from me?,1600
vox_plr_3_srnd_rspnd_to_plr_0_neg_3,Perhaps you will choose to sacrifice yourself for the~greater good.,Perhaps you will choose to sacrifice yourself for the~greater good.,1600
vox_plr_3_srnd_rspnd_to_plr_0_neg_4,You will die an honorable death in battle.,You will die an honorable death in battle.,1600
vox_plr_3_srnd_rspnd_to_plr_0_neg_5,"You must face your destiny, Gaijin!","You must face your destiny, Gaijin!",1600
vox_plr_3_srnd_rspnd_to_plr_0_pos_0,We must protect the American. He is among the strongest of~us.,We must protect the American. He is among the strongest of~us.,1600
vox_plr_3_srnd_rspnd_to_plr_0_pos_1,Do not let the American fall!,Do not let the American fall!,1600
vox_plr_3_srnd_rspnd_to_plr_0_pos_2,Dempsey has proven himself a great warrior. We cannot let~him be consumed.,Dempsey has proven himself a great warrior. We cannot let~him be consumed.,1600
vox_plr_3_srnd_rspnd_to_plr_0_pos_3,"Without Dempsey, our survival would be in doubt.","Without Dempsey, our survival would be in doubt.",1600
vox_plr_3_srnd_rspnd_to_plr_1_neg_0,The Russian faces an uncertain future.,The Russian faces an uncertain future.,1600
vox_plr_3_srnd_rspnd_to_plr_1_neg_1,"Without help, the Russians may not survive this battle.","Without help, the Russians may not survive this battle.",1600
vox_plr_3_srnd_rspnd_to_plr_1_neg_2,Nikolai appears outnumbered and outmatched.,Nikolai appears outnumbered and outmatched.,1600
vox_plr_3_srnd_rspnd_to_plr_1_neg_3,"Take Saurus, knowing that your suffering will soon be at~an end, Russian!","Take Saurus, knowing that your suffering will soon be at~an end, Russian!",1600
vox_plr_3_srnd_rspnd_to_plr_1_neg_4,The Russians' fate is out of our hands!,The Russians' fate is out of our hands!,1600
vox_plr_3_srnd_rspnd_to_plr_1_pos_0,Our Russian friend is struggling with the masses.,Our Russian friend is struggling with the masses.,1600
vox_plr_3_srnd_rspnd_to_plr_1_pos_1,"You fight bravely, Nikolai. You will prevail.","You fight bravely, Nikolai. You will prevail.",1600
vox_plr_3_srnd_rspnd_to_plr_1_pos_2,Those creatures will regret awakening the Great Bear!,Those creatures will regret awakening the Great Bear!,1600
vox_plr_3_srnd_rspnd_to_plr_1_pos_3,"Show no mercy, Nikolai!","Show no mercy, Nikolai!",1600
vox_plr_3_srnd_rspnd_to_plr_1_pos_4,Those who attack the Russian will not live long enough to~regret it!,Those who attack the Russian will not live long enough to~regret it!,1600
vox_plr_3_srnd_rspnd_to_plr_2_neg_0,"Without hope, the German may not survive much longer.","Without hope, the German may not survive much longer.",1600
vox_plr_3_srnd_rspnd_to_plr_2_neg_1,It may be that the German deserves such a fate.,It may be that the German deserves such a fate.,1600
vox_plr_3_srnd_rspnd_to_plr_2_neg_2,"Perhaps you have brought about your own destruction,~Richtofen.","Perhaps you have brought about your own destruction,~Richtofen.",1600
vox_plr_3_srnd_rspnd_to_plr_2_neg_3,"Confront the consequences of your actions, German!","Confront the consequences of your actions, German!",1600
vox_plr_3_srnd_rspnd_to_plr_2_neg_4,"Richtofen, do you seek to offer yourself as a sacrifice?","Richtofen, do you seek to offer yourself as a sacrifice?",1600
vox_plr_3_srnd_rspnd_to_plr_2_neg_5,I am tempted to leave the German to his fate.,I am tempted to leave the German to his fate.,1600
vox_plr_3_srnd_rspnd_to_plr_2_pos_0,The German secrets cannot be allowed to die with him!,The German secrets cannot be allowed to die with him!,1600
vox_plr_3_srnd_rspnd_to_plr_2_pos_1,We must intervene. The German appears unable to defend~himself.,We must intervene. The German appears unable to defend~himself.,1600
vox_plr_3_srnd_rspnd_to_plr_2_pos_2,"Do not weaken before the enemy, Richtofen!","Do not weaken before the enemy, Richtofen!",1600
vox_plr_3_srnd_rspnd_to_plr_2_pos_3,We must not let the German fall to the enemy!,We must not let the German fall to the enemy!,1600
vox_plr_3_struggle_mud_0,I curse this debilitating mud!,I curse this debilitating mud!,1600
vox_plr_3_struggle_mud_1,I cannot outrun my enemy in this mud!,I cannot outrun my enemy in this mud!,1600
vox_plr_3_take_weapon_2nd_time_0,Perhaps the spirits of our ancestors are somehow trying to~aid us in our mission.,Perhaps the spirits of our ancestors are somehow trying to~aid us in our mission.,1600
vox_plr_3_take_weapon_intro_0,What manner of sorcery is this?,What manner of sorcery is this?,1600
vox_plr_3_tank_rspnd_generic_0,I fear leaving the others may be a mistake.,I fear leaving the others may be a mistake.,1600
vox_plr_3_tank_rspnd_to_plr_0_0,"I regret leaving you, Dempsey.","I regret leaving you, Dempsey.",1600
vox_plr_3_tank_rspnd_to_plr_1_0,"Your abandonment was not deliberate, Nikolai.","Your abandonment was not deliberate, Nikolai.",1600
vox_plr_3_tank_rspnd_to_plr_2_0,"Alas, the German failed to reach the tank in time.","Alas, the German failed to reach the tank in time.",1600
vox_plr_3_use_beacon_0,Fire from the sky will soon engulf this area.,Fire from the sky will soon engulf this area.,1600
