alias,mature,safe,range
vox_plr_3_pap_arm2_3,"This must be the limit of what this machine can achieve,~surely.","This must be the limit of what this machine can achieve,~surely.",1250
vox_plr_3_pap_arm2_4,"I thank you for your work, machine. Would it be wrong to~request a glimpse of your interior?","I thank you for your work, machine. Would it be wrong to~request a glimpse of your interior?",1250
vox_plr_3_pap_wait_0,"Oh, mighty machine. Bring forth your technological bounty.","Oh, mighty machine. Bring forth your technological bounty.",1250
vox_plr_3_pap_wait_1,"I'll just slide this in, wiggle it around a bit. Oh dear,~I didn't mean that.","I'll just slide this in, wiggle it around a bit. Oh dear,~I didn't mean that.",1250
vox_plr_3_pap_wait_2,I would do anything just to glimpse the schematics for~this incredible machine.,I would do anything just to glimpse the schematics for~this incredible machine.,1250
vox_plr_3_pap_wait_3,"I'd very much like to return this device to my lab, but~for the fact that I no longer have a lab. Or a home.","I'd very much like to return this device to my lab, but~for the fact that I no longer have a lab. Or a home.",1250
vox_plr_3_pap_wait_4,The very existence of this machine makes me wonder what~other marvels may have been lost to this meat-based|Armageddon.,The very existence of this machine makes me wonder what~other marvels may have been lost to this meat-based|Armageddon.,1250
vox_plr_3_pap_wait2_0,Is it perchance possible that my perception of time itself~has been altered?,Is it perchance possible that my perception of time itself~has been altered?,1250
vox_plr_3_pap_wait2_1,"Time waits for no man, but man waits for many, many~things.","Time waits for no man, but man waits for many, many~things.",1250
vox_plr_3_pap_wait2_2,They say patience is a virtue. But I'm bored being~patient! Anyone know any other virtues?,They say patience is a virtue. But I'm bored being~patient! Anyone know any other virtues?,1250
vox_plr_3_pap_wait2_3,Perhaps some Sudoku could help pass the time.,Perhaps some Sudoku could help pass the time.,1250
vox_plr_3_pap_wait2_4,"This is time I'll never get back. Mind you, that's pretty~much the nature of time.","This is time I'll never get back. Mind you, that's pretty~much the nature of time.",1250
vox_plr_3_perk_doubletap_0,I do not understand the correlation between the~consumption of a liquid and my firearms rate of fire.,I do not understand the correlation between the~consumption of a liquid and my firearms rate of fire.,1250
vox_plr_3_perk_jugga_0,It would appear that my resistance to pain is~substantially increased.,It would appear that my resistance to pain is~substantially increased.,1250
vox_plr_3_perk_mulekick_0,Mule Kick!,Mule Kick!,1250
vox_plr_3_perk_revive_0,"This will allow me to assist my companions more~effectively, should I choose to do so.","This will allow me to assist my companions more~effectively, should I choose to do so.",1250
vox_plr_3_perk_speed_0,Does it make sense that I sense a sense of acceleration to~my senses?,Does it make sense that I sense a sense of acceleration to~my senses?,1250
vox_plr_3_perk_stamine_0,I will run like the wind! I only hope the similarity's in~there.,I will run like the wind! I only hope the similarity's in~there.,1250
vox_plr_3_perk_tombstone_0,"I cannot be sure what just happened, but I feel as though~I need to vomit.","I cannot be sure what just happened, but I feel as though~I need to vomit.",1250
vox_plr_3_perk_who_0,I'm in two minds about whether or not I should even drink~this. Curious. I'm normally very decisive.,I'm in two minds about whether or not I should even drink~this. Curious. I'm normally very decisive.,1250
vox_plr_3_power_off_0,"Given the structural damage around us, I suspect that the~power systems are equally impaired.","Given the structural damage around us, I suspect that the~power systems are equally impaired.",1250
vox_plr_3_power_off_1,This building's electrical systems must be extensive. We~should only focus on delivering power to our immediate|area.,This building's electrical systems must be extensive. We~should only focus on delivering power to our immediate|area.,1250
vox_plr_3_power_off_2,"If we continue without power, it is unlikely that we will~ever find use for the elevators.","If we continue without power, it is unlikely that we will~ever find use for the elevators.",1250
vox_plr_3_power_off_3,Our priority should be to reignite this building's power~systems. Don't you all agree?,Our priority should be to reignite this building's power~systems. Don't you all agree?,1250
vox_plr_3_power_off_4,"No power. Simple. Even an idiot could fix it. You gonna~volunteer, Russman?","No power. Simple. Even an idiot could fix it. You gonna~volunteer, Russman?",1250
vox_plr_3_power_on_0,"And in the end, it is all controlled by a simple switch.","And in the end, it is all controlled by a simple switch.",1250
vox_plr_3_power_on_1,Approximately 230 volts at 10 amps. Further evidence that~we are no longer in America.,Approximately 230 volts at 10 amps. Further evidence that~we are no longer in America.,1250
vox_plr_3_power_on_2,I have successfully concluded our efforts to reinstall~power. You're welcome.,I have successfully concluded our efforts to reinstall~power. You're welcome.,1250
vox_plr_3_powerup_ammo_0,Haha! I have accumulated maximum ammunition!,Haha! I have accumulated maximum ammunition!,1250
vox_plr_3_powerup_ammo_1,I am burdened with the means of destruction.,I am burdened with the means of destruction.,1250
vox_plr_3_powerup_ammo_2,"I have no more carrying capacity for ammunition. Ooh, that~is a good thing.","I have no more carrying capacity for ammunition. Ooh, that~is a good thing.",1250
vox_plr_3_powerup_carp_0,A fantastic implementation of carpentry skills!,A fantastic implementation of carpentry skills!,1250
vox_plr_3_powerup_carp_1,I welcome the respite.,I welcome the respite.,1250
vox_plr_3_powerup_carp_2,A much valued pause in the action.,A much valued pause in the action.,1250
vox_plr_3_powerup_double_0,"Indubitably, I now have the opportunity to accumulate~great gobs of points!","Indubitably, I now have the opportunity to accumulate~great gobs of points!",1250
vox_plr_3_powerup_double_1,Ha ha ha ha! I cannot believe my luck!,Ha ha ha ha! I cannot believe my luck!,1250
vox_plr_3_powerup_double_2,Death to you. Double points to me. An equitable~accommodation.,Death to you. Double points to me. An equitable~accommodation.,1250
vox_plr_3_powerup_firesale_0,"For once, the statistics are in my favor.","For once, the statistics are in my favor.",1250
vox_plr_3_powerup_firesale_1,Bulk purchasing engaged.,Bulk purchasing engaged.,1250
vox_plr_3_powerup_firesale_2,Fire Sale! Most unexpected and most welcomed.,Fire Sale! Most unexpected and most welcomed.,1250
vox_plr_3_powerup_firesale_3,Prepare for a one-man shopping spree.,Prepare for a one-man shopping spree.,1250
vox_plr_3_powerup_insta_0,Ha! I have been granted the power of death!,Ha! I have been granted the power of death!,1250
vox_plr_3_powerup_insta_1,I shall engage in a killing spree.,I shall engage in a killing spree.,1250
vox_plr_3_powerup_insta_2,Line them up and I shall take them out.,Line them up and I shall take them out.,1250
vox_plr_3_powerup_nuke_0,Atomic Fission.,Atomic Fission.,1250
vox_plr_3_powerup_nuke_1,Lick the atomic light!,Lick the atomic light!,1250
vox_plr_3_powerup_nuke_2,"Fission, Fusion, you're dead either way.","Fission, Fusion, you're dead either way.",1250
vox_plr_3_rebuild_boards_0,"Ugh, this seems ultimately futile.","Ugh, this seems ultimately futile.",1250
vox_plr_3_riv_resp_crawler_start_0,"Is there a reason you want him at waist height, Russman?","Is there a reason you want him at waist height, Russman?",1250
vox_plr_3_riv_resp_crawler_start_1,You trying to keep them alive and angry?,You trying to keep them alive and angry?,1250
vox_plr_3_riv_resp_crawler_start_2,"Russman, you suck! You only killed half of him!","Russman, you suck! You only killed half of him!",1250
vox_plr_3_riv_resp_crawler_start_3,You gonna leave that thing crawling around?,You gonna leave that thing crawling around?,1250
vox_plr_3_riv_resp_crawler_start_4,"His threat level has not abated, even with his newly~diminutive dimensions.","His threat level has not abated, even with his newly~diminutive dimensions.",1250
vox_plr_3_riv_resp_kill_headshot_0,"Given even a finite amount of time, a single monkey could~have made that shot.","Given even a finite amount of time, a single monkey could~have made that shot.",1250
vox_plr_3_riv_resp_kill_headshot_1,"Think you're a big man, huh? I know the truth.","Think you're a big man, huh? I know the truth.",1250
vox_plr_3_riv_resp_kill_headshot_2,"Uh, I think he ran into it, Russman.","Uh, I think he ran into it, Russman.",1250
vox_plr_3_riv_resp_kill_headshot_3,The probability of you repeating such success is barely~infinitesimal.,The probability of you repeating such success is barely~infinitesimal.,1250
vox_plr_3_riv_resp_kill_headshot_4,"Ah, you got lucky. Unlike your poor mother.","Ah, you got lucky. Unlike your poor mother.",1250
vox_plr_3_riv_resp_surrounded_0,Oh no! You're going to die horribly!,Oh no! You're going to die horribly!,1250
vox_plr_3_riv_resp_surrounded_1,"Don't worry yourself, Russman. They're really just after~brains.","Don't worry yourself, Russman. They're really just after~brains.",1250
vox_plr_3_riv_resp_surrounded_2,"They're gonna eat you, Russman! Try to choke them on the~way down!","They're gonna eat you, Russman! Try to choke them on the~way down!",1250
vox_plr_3_riv_resp_surrounded_3,Russman's surrounded. Maybe I should just enjoy the show.,Russman's surrounded. Maybe I should just enjoy the show.,1250
vox_plr_3_riv_resp_surrounded_4,Something terrible is about to happen to Russman! Quick!~Do nothing!,Something terrible is about to happen to Russman! Quick!~Do nothing!,1250
vox_plr_3_riv_resp_wpck_monkey_0,Russman just found himself a bigger brain!,Russman just found himself a bigger brain!,1250
vox_plr_3_riv_resp_wpck_monkey_1,You two brothers?,You two brothers?,1250
vox_plr_3_riv_resp_wpck_monkey_2,"Start it up, then put it in your pocket!","Start it up, then put it in your pocket!",1250
vox_plr_3_riv_resp_wpck_monkey_3,Pavlov's dog. Schrodinger's cat. Somehow Russman's monkey~doesn't have the same ring.,Pavlov's dog. Schrodinger's cat. Somehow Russman's monkey~doesn't have the same ring.,1250
vox_plr_3_riv_resp_wpck_monkey_4,"Nope, it blows his stupid hands off.","Nope, it blows his stupid hands off.",1250
vox_plr_3_sidequest_find_nav_0,I suspect that this particular card is intended for~another location. Is it here? Or somewhere else?,I suspect that this particular card is intended for~another location. Is it here? Or somewhere else?,1250
vox_plr_3_sidequest_navcard_0,Card accepted. It seems our manipulation grows ever more~complex.,Card accepted. It seems our manipulation grows ever more~complex.,1250
vox_plr_3_sidequest_start_6_0,"The signs, the iconography, I think our location is~self-evident.","The signs, the iconography, I think our location is~self-evident.",1250
vox_plr_3_sidequest_start_8_0,Good grief.,Good grief.,1250
vox_plr_3_wpck_57_0,A single 5-7. Perhaps Sam or Misty may find joy from its~sudden materialization.,A single 5-7. Perhaps Sam or Misty may find joy from its~sudden materialization.,1250
vox_plr_3_wpck_57_1,"On a scale of 1 to 10, I would rate this 5.7 divided by 2.","On a scale of 1 to 10, I would rate this 5.7 divided by 2.",1250
vox_plr_3_wpck_57_2,"However cognizant this box may be, it seems only to taunt~me.","However cognizant this box may be, it seems only to taunt~me.",1250
vox_plr_3_wpck_an94_0,"Large capacity magazines are always welcomed, particularly~when combined with such a high rate of fire.","Large capacity magazines are always welcomed, particularly~when combined with such a high rate of fire.",1250
vox_plr_3_wpck_an94_1,"The fact that the barrel, gas tube, receiver, and bolt~carrier all exist as a single component makes me giddy.","The fact that the barrel, gas tube, receiver, and bolt~carrier all exist as a single component makes me giddy.",1250
vox_plr_3_wpck_an94_2,The ammo feed mechanism on this rifle is rather unique.~Would anyone like me to explain? Anyone?,The ammo feed mechanism on this rifle is rather unique.~Would anyone like me to explain? Anyone?,1250
vox_plr_3_wpck_chicom_0,"A fair price for such hardware. That said, can I get~change?","A fair price for such hardware. That said, can I get~change?",1250
vox_plr_3_wpck_chicom_1,"Happiness, as defined by someone other than I, is a warm~gun.","Happiness, as defined by someone other than I, is a warm~gun.",1250
vox_plr_3_wpck_chicom_2,"With such a high capacity and rate of fire, I predict a~high number of zombie fatalities.","With such a high capacity and rate of fire, I predict a~high number of zombie fatalities.",1250
vox_plr_3_wpck_dsr50_0,"Fortune smiles on me. Not literally, as fortune has no~face.","Fortune smiles on me. Not literally, as fortune has no~face.",1250
vox_plr_3_wpck_dsr50_1,DSR 50. It's like the box knew my innermost desire.,DSR 50. It's like the box knew my innermost desire.,1250
vox_plr_3_wpck_dsr50_2,"Hmm, originally a sniper rifle, but modified for larger~rounds. Ooh, and a hydraulic recoil buffer. Bravo, say|aye.","Hmm, originally a sniper rifle, but modified for larger~rounds. Ooh, and a hydraulic recoil buffer. Bravo, say|aye.",1250
vox_plr_3_wpck_duel57_0,It's like two for the price of one.,It's like two for the price of one.,1250
vox_plr_3_wpck_duel57_1,"Oh, I suspect the box wishes to test my ability to~multitask. Fear not! Not only can I dual wield, I am also|chewing gum and walking.","Oh, I suspect the box wishes to test my ability to~multitask. Fear not! Not only can I dual wield, I am also|chewing gum and walking.",1250
vox_plr_3_wpck_duel57_2,5-7 times 2. 5-7 times 2. Is there significance in this~simple equation?,5-7 times 2. 5-7 times 2. Is there significance in this~simple equation?,1250
vox_plr_3_wpck_emp_0,"Should we find ourselves drawn into a cyber war, this will~no doubt prove its worth.","Should we find ourselves drawn into a cyber war, this will~no doubt prove its worth.",1250
vox_plr_3_wpck_emp_1,"EMP, a device so versatile its effectiveness frequently~appears contradictory.","EMP, a device so versatile its effectiveness frequently~appears contradictory.",1250
vox_plr_3_wpck_emp_2,"Were it not for my, dare I admit, somewhat limited~throwing skills, this would be a good weapon.","Were it not for my, dare I admit, somewhat limited~throwing skills, this would be a good weapon.",1250
vox_plr_3_wpck_fal_0,"I would verbalize my disappointment, but I fear the air~would turn blue from such profanity.","I would verbalize my disappointment, but I fear the air~would turn blue from such profanity.",1250
vox_plr_3_wpck_fal_1,Only the addition of suction cups could render this weapon~less effective.,Only the addition of suction cups could render this weapon~less effective.,1250
vox_plr_3_wpck_fal_2,Such a feeble weapon has no place in this array of~armaments.,Such a feeble weapon has no place in this array of~armaments.,1250
vox_plr_3_wpck_favorite_0,"Ah, randomness be damned! I will take matters into my own~hands.","Ah, randomness be damned! I will take matters into my own~hands.",1250
vox_plr_3_wpck_favorite_1,"Ooh, I am truly blessed! Apart from my life being unending~misery.","Ooh, I am truly blessed! Apart from my life being unending~misery.",1250
vox_plr_3_wpck_favorite_2,This transaction is transparent. A fair price for a fair~product.,This transaction is transparent. A fair price for a fair~product.,1250
vox_plr_3_wpck_galil_0,"This is more like it, where it is greater than or equal to~awesome.","This is more like it, where it is greater than or equal to~awesome.",1250
vox_plr_3_wpck_galil_1,I confidently predict an increase in zombie killing of at~least 20%.,I confidently predict an increase in zombie killing of at~least 20%.,1250
vox_plr_3_wpck_galil_2,"Why would Lil's sexuality be of interest to me? Oh, wait,~I read that wrong.","Why would Lil's sexuality be of interest to me? Oh, wait,~I read that wrong.",1250
vox_plr_3_wpck_hamr_0,I feel strangely compelled to mention this device in~relation to time. Why is that?,I feel strangely compelled to mention this device in~relation to time. Why is that?,1250
vox_plr_3_wpck_hamr_1,The power of this weapon cannot be underestimated! At~least not by me.,The power of this weapon cannot be underestimated! At~least not by me.,1250
vox_plr_3_wpck_hamr_2,People do tend to listen more when you have a big gun.,People do tend to listen more when you have a big gun.,1250
vox_plr_3_wpck_judge_0,This really puts the B in subtle.,This really puts the B in subtle.,1250
vox_plr_3_wpck_judge_1,The Executioner. I suspect whoever named this thing was~compensating for something.,The Executioner. I suspect whoever named this thing was~compensating for something.,1250
vox_plr_3_wpck_judge_2,"Hey, Samuel! I think I got your genital deficiency~compensation device!","Hey, Samuel! I think I got your genital deficiency~compensation device!",1250
vox_plr_3_wpck_kap_0,I have so much more than book smarts. I also have this~crappy weapon.,I have so much more than book smarts. I also have this~crappy weapon.,1250
vox_plr_3_wpck_kap_1,"The naming of this cap appears deficient in terms of the~letter R, deficient to the tune of 1.","The naming of this cap appears deficient in terms of the~letter R, deficient to the tune of 1.",1250
vox_plr_3_wpck_kap_2,"If the cap fits, wear it. It doesn't fit, it's not a hat,~but it is wearing nonetheless.","If the cap fits, wear it. It doesn't fit, it's not a hat,~but it is wearing nonetheless.",1250
vox_plr_3_wpck_knife_0,The pen is mightier than the sword. This appears to be a~hybrid of each.,The pen is mightier than the sword. This appears to be a~hybrid of each.,1250
vox_plr_3_wpck_knife_1,"Knives do not appeal to me. However, the projectile~properties of this one will allow me to maintain my|distance.","Knives do not appeal to me. However, the projectile~properties of this one will allow me to maintain my|distance.",1250
vox_plr_3_wpck_knife_2,I myself will go ballistic should this bad fortune~continue.,I myself will go ballistic should this bad fortune~continue.,1250
vox_plr_3_wpck_lsat_0,A revolution in its time. Among the lightest weapons in~its class. I heartily approve!,A revolution in its time. Among the lightest weapons in~its class. I heartily approve!,1250
vox_plr_3_wpck_lsat_1,600 RPM? Sometimes I am humbled by such fine engineering.,600 RPM? Sometimes I am humbled by such fine engineering.,1250
vox_plr_3_wpck_lsat_2,"Gas, piston, push through, feed, and injection. Beautiful.","Gas, piston, push through, feed, and injection. Beautiful.",1250
vox_plr_3_wpck_m1216_0,"Oh, Misty, I wish you could share that which I hold in my~hand. The shotgun!","Oh, Misty, I wish you could share that which I hold in my~hand. The shotgun!",1250
vox_plr_3_wpck_m1216_1,"It is a common misconception that shotguns are more~effective when the barrel is sawn off. I would explain,|but time is short.","It is a common misconception that shotguns are more~effective when the barrel is sawn off. I would explain,|but time is short.",1250
vox_plr_3_wpck_m1216_2,"Though named after a seating position relative to a~vehicle's driver, this weapon sure packs a punch.","Though named after a seating position relative to a~vehicle's driver, this weapon sure packs a punch.",1250
vox_plr_3_wpck_m32_0,"Given my admittedly limp throwing abilities, I welcome~this more effective means of explosive propulsion.","Given my admittedly limp throwing abilities, I welcome~this more effective means of explosive propulsion.",1250
vox_plr_3_wpck_m32_1,"I derive no pleasure from denying Russman of his favorite~firearm. Well, maybe a lot.","I derive no pleasure from denying Russman of his favorite~firearm. Well, maybe a lot.",1250
vox_plr_3_wpck_m32_2,Perhaps the universe wishes to test my mettle by~preventing me from adequately defending myself.,Perhaps the universe wishes to test my mettle by~preventing me from adequately defending myself.,1250
vox_plr_3_wpck_m82a1_0,"In my humble opinion, the recoil-operated rotating bolt~mechanism of this rifle has yet to be bettered.","In my humble opinion, the recoil-operated rotating bolt~mechanism of this rifle has yet to be bettered.",1250
vox_plr_3_wpck_m82a1_1,"If memory serves, which it always does, the maximum~effective range is approximately 2,000 yards.","If memory serves, which it always does, the maximum~effective range is approximately 2,000 yards.",1250
vox_plr_3_wpck_m82a1_2,"First manufactured towards the end of the 20th century,~but a fine piece of weaponry by any measure.","First manufactured towards the end of the 20th century,~but a fine piece of weaponry by any measure.",1250
vox_plr_3_wpck_m8a1_0,"Ah, I would thank you, Box, but your supposed sentience~has not yet been ascertained.","Ah, I would thank you, Box, but your supposed sentience~has not yet been ascertained.",1250
vox_plr_3_wpck_m8a1_1,"With great power comes responsibility. Sadly, the inverse~is not true.","With great power comes responsibility. Sadly, the inverse~is not true.",1250
vox_plr_3_wpck_m8a1_2,Did I receive such a gift in error?,Did I receive such a gift in error?,1250
vox_plr_3_wpck_monkey_0,Tis said that music soothes the savage beast. I myself~remain unconvinced.,Tis said that music soothes the savage beast. I myself~remain unconvinced.,1250
vox_plr_3_wpck_monkey_1,"Well, the existence of this device only adds to my~suspicion that logic has little bearing in this realm.","Well, the existence of this device only adds to my~suspicion that logic has little bearing in this realm.",1250
vox_plr_3_wpck_monkey_2,"Ah, cuteness combined with destructive power is as ironic~as rain on your wedding day. Not ironic at all.","Ah, cuteness combined with destructive power is as ironic~as rain on your wedding day. Not ironic at all.",1250
vox_plr_3_wpck_pdw57_0,"Though technically a personal defense weapon, this is~barely distinguishable from a conventional submachine gun.","Though technically a personal defense weapon, this is~barely distinguishable from a conventional submachine gun.",1250
vox_plr_3_wpck_pdw57_1,A horizontally mounted feed? How interesting.,A horizontally mounted feed? How interesting.,1250
vox_plr_3_wpck_pdw57_2,"I must point out that the unusually small ammunition~diameter is, in fact, what facilitates the high capacity|magazine.","I must point out that the unusually small ammunition~diameter is, in fact, what facilitates the high capacity|magazine.",1250
vox_plr_3_wpck_python_0,"Ooh, a python. Is it wrong to now consider myself a~proficient snake charmer?","Ooh, a python. Is it wrong to now consider myself a~proficient snake charmer?",1250
vox_plr_3_wpck_python_1,Many weapon experts consider this to be the finest~production revolver ever made. I count myself among them.,Many weapon experts consider this to be the finest~production revolver ever made. I count myself among them.,1250
vox_plr_3_wpck_python_2,"I need to keep a firm grasp when it goes off. Don't even~think it, Russman!","I need to keep a firm grasp when it goes off. Don't even~think it, Russman!",1250
vox_plr_3_wpck_ray_0,I can relive my childhood dreams of intergalactic heroism.~I am Flash Rogers!,I can relive my childhood dreams of intergalactic heroism.~I am Flash Rogers!,1250
vox_plr_3_wpck_ray_1,Its power belies its diminutive dimensions.,Its power belies its diminutive dimensions.,1250
vox_plr_3_wpck_ray_2,One day I will analyze the functionality of this device. I~suspect it may have applications beyond simple execution.,One day I will analyze the functionality of this device. I~suspect it may have applications beyond simple execution.,1250
vox_plr_3_wpck_rpd_0,The merits of quantity and quality seem somewhat moot when~you have quality of quantity.,The merits of quantity and quality seem somewhat moot when~you have quality of quantity.,1250
vox_plr_3_wpck_rpd_1,"In many ways, the RPD was the precursor to pretty much~every other squad automatic weapon.","In many ways, the RPD was the precursor to pretty much~every other squad automatic weapon.",1250
vox_plr_3_wpck_rpd_2,"Ah, it is fortuitous that this high-capacity magazine is~not prone to jamming, unlike some weapons I could mention.","Ah, it is fortuitous that this high-capacity magazine is~not prone to jamming, unlike some weapons I could mention.",1250
vox_plr_3_wpck_rpg_0,"This is crude, loud, and dumb. Russman?","This is crude, loud, and dumb. Russman?",1250
vox_plr_3_wpck_rpg_1,I'd wager that some among us couldn't even spell RPG.,I'd wager that some among us couldn't even spell RPG.,1250
vox_plr_3_wpck_rpg_2,"Oh great, another potential way to hurt myself.","Oh great, another potential way to hurt myself.",1250
vox_plr_3_wpck_saiga12_0,This would make a great gift for Misty. Or me.,This would make a great gift for Misty. Or me.,1250
vox_plr_3_wpck_saiga12_1,"Hmm, very much in the mold of the Russian classics. I can~see why Misty appreciates its reliability.","Hmm, very much in the mold of the Russian classics. I can~see why Misty appreciates its reliability.",1250
vox_plr_3_wpck_saiga12_2,"Ooh, hey, hey, hey, Misty, Misty. It's interesting that~the Saiga-12 extractor does not actually rotate, but|rather delegates the bolt locking function to a lug~located directly behind the bolt face. Misty?","Ooh, hey, hey, hey, Misty, Misty. It's interesting that~the Saiga-12 extractor does not actually rotate, but|rather delegates the bolt locking function to a lug~located directly behind the bolt face. Misty?",1250
vox_plr_3_wpck_sidr_0,Naming such an ineffective weapon after an animal noted~for its teeth seems somewhat erroneous.,Naming such an ineffective weapon after an animal noted~for its teeth seems somewhat erroneous.,1250
vox_plr_3_wpck_sidr_1,"Uh, I would choose this only if nothing else was~available. And I hated myself.","Uh, I would choose this only if nothing else was~available. And I hated myself.",1250
vox_plr_3_wpck_sidr_2,I will not win any prizes with this. Not that prizes are~commonplace.,I will not win any prizes with this. Not that prizes are~commonplace.,1250
vox_plr_3_wpck_svuas_0,"Um, when a sniper rifle can absorb 40% of recoil energy,~you don't ask why, you just say thanks.","Um, when a sniper rifle can absorb 40% of recoil energy,~you don't ask why, you just say thanks.",1250
vox_plr_3_wpck_svuas_1,Gas operated? Sounds like Stuhlinger.,Gas operated? Sounds like Stuhlinger.,1250
vox_plr_3_wpck_svuas_2,It is unusual to find a sniper rifle with such a~capacitous magazine.,It is unusual to find a sniper rifle with such a~capacitous magazine.,1250
vox_plr_3_wpck_type25_0,Blessed are the meek! And they don't come much meeker than~me.,Blessed are the meek! And they don't come much meeker than~me.,1250
vox_plr_3_wpck_type25_1,"Type 25. You're my type, all right. Full auto, high~capacity, and goes like a coal-burning freight train.","Type 25. You're my type, all right. Full auto, high~capacity, and goes like a coal-burning freight train.",1250
vox_plr_3_wpck_type25_2,"High fire rate, low recoil. It's like a melodic sequence~of notes to my ears.","High fire rate, low recoil. It's like a melodic sequence~of notes to my ears.",1250
vox_plr_3_wpck_x95l_0,"Ah, few things in this world are as perfectly precision~built. Besides Misty, that is.","Ah, few things in this world are as perfectly precision~built. Besides Misty, that is.",1250
vox_plr_3_wpck_x95l_1,"Now, this is interesting. 5.56mm compact carbine assault~rifle with a 380mm barrel.","Now, this is interesting. 5.56mm compact carbine assault~rifle with a 380mm barrel.",1250
vox_plr_3_wpck_x95l_2,"Consider me impressed, box. That in itself is an~achievement.","Consider me impressed, box. That in itself is an~achievement.",1250
vox_maxi_sidequest_activ_dragons_0,"The alignment has begun. You are on the right path.~Please, continue.","The alignment has begun. You are on the right path.~Please, continue.",1250
vox_maxi_sidequest_congratulate_0,"You have taken an important step. The Spire has been~activated. Now, you must locate and activate the others if|we are to prevent Richtofen's plans from reaching~fruition.","You have taken an important step. The Spire has been~activated. Now, you must locate and activate the others if|we are to prevent Richtofen's plans from reaching~fruition.",1250
vox_maxi_sidequest_create_trample_0,The spire must be energized in fire and light. Create a~field with which to bind it.,The spire must be energized in fire and light. Create a~field with which to bind it.,1250
vox_maxi_sidequest_create_trample_1,"Yes, the orientation is optimum. Continue at speed.","Yes, the orientation is optimum. Continue at speed.",1250
vox_maxi_sidequest_create_trample_2,You must keep going. The Spire of AIDS energy.,You must keep going. The Spire of AIDS energy.,1250
vox_maxi_sidequest_create_trample_3,It must be flayed by fire and light.,It must be flayed by fire and light.,1250
vox_maxi_sidequest_create_trample_4,It is working! We are near our goal!,It is working! We are near our goal!,1250
vox_maxi_sidequest_fail_0,"No, you fool! You must follow my instructions!","No, you fool! You must follow my instructions!",1250
vox_maxi_sidequest_fail_1,You humans are so flawed. Unable to follow even the most~basic commands.,You humans are so flawed. Unable to follow even the most~basic commands.,1250
vox_maxi_sidequest_fail_2,You must retrace your steps and try again.,You must retrace your steps and try again.,1250
vox_maxi_sidequest_fail_3,"If you cannot follow my instructions, then you are of no~use to me.","If you cannot follow my instructions, then you are of no~use to me.",1250
vox_maxi_sidequest_lion_balls_0,"You must look for objects of steel. With the appropriate~weapon, their energy fields can be manipulated.","You must look for objects of steel. With the appropriate~weapon, their energy fields can be manipulated.",1250
vox_maxi_sidequest_lion_balls_1,"It is working! The sphere has relocated. Now, one more~must be found.","It is working! The sphere has relocated. Now, one more~must be found.",1250
vox_maxi_sidequest_lion_balls_2,"The energy within the spheres is in flux. Fear not, we~will meet them in due course.","The energy within the spheres is in flux. Fear not, we~will meet them in due course.",1250
vox_maxi_sidequest_lion_balls_3,"Now, find the enlightened one. A blood sacrifice alone is~not enough.","Now, find the enlightened one. A blood sacrifice alone is~not enough.",1250
vox_maxi_sidequest_lion_balls_4,The incarnation is key.,The incarnation is key.,1250
vox_maxi_sidequest_max_com_0,"The energy fields are no longer disrupting my~communications via electrical devices. You will hear me,|and you should listen.","The energy fields are no longer disrupting my~communications via electrical devices. You will hear me,|and you should listen.",1250
vox_maxi_sidequest_max_com_1,"Without the controllers of First Spire, my communications~are increasingly fragmented.","Without the controllers of First Spire, my communications~are increasingly fragmented.",1250
vox_maxi_sidequest_max_com_2,"Do not lose faith. Do not listen to the words of others,~lest you face eternal damnation.","Do not lose faith. Do not listen to the words of others,~lest you face eternal damnation.",1250
vox_maxi_sidequest_punch_tower_0,"Form a stand, charge in hand. Only then does the spire be~ours.","Form a stand, charge in hand. Only then does the spire be~ours.",1250
vox_maxi_sidequest_reincar_zombie_0,"Yes, yes, keep going. More blood.","Yes, yes, keep going. More blood.",1250
vox_maxi_sidequest_reincar_zombie_1,Reincarnation will reveal the way forward.,Reincarnation will reveal the way forward.,1250
vox_maxi_sidequest_reincar_zombie_2,The regenerative powers of that device are vital to our~success. Ensure you do not lose it.,The regenerative powers of that device are vital to our~success. Ensure you do not lose it.,1250
vox_maxi_sidequest_reincar_zombie_3,"Ah, yes, do you see? The energy of their broken souls has~been released.","Ah, yes, do you see? The energy of their broken souls has~been released.",1250
vox_maxi_sidequest_reincar_zombie_4,"Now, cleanse the statue.","Now, cleanse the statue.",1250
vox_maxi_sidequest_reincar_zombie_5,Nein! You've wasted too much time! We need fresh meat for~the blood sacrifice!,Nein! You've wasted too much time! We need fresh meat for~the blood sacrifice!,1250
vox_maxi_sidequest_reincar_zombie_6,The energy fields remain in flux. Matter must be~transformed before it can be contained.,The energy fields remain in flux. Matter must be~transformed before it can be contained.,1250
vox_maxi_sidequest_sec_symbols_0,You must trigger the symbols in the correct order. An~order that only trial and error will reveal.,You must trigger the symbols in the correct order. An~order that only trial and error will reveal.,1250
vox_maxi_sidequest_sec_symbols_1,"Excellent! The energy fields are changing, transforming,~flowing. You are on the right path.","Excellent! The energy fields are changing, transforming,~flowing. You are on the right path.",1250
vox_maxi_sidequest_sniper_rifle_0,You will need the weapon you hold in due time. Ensure you~got it with your life.,You will need the weapon you hold in due time. Ensure you~got it with your life.,1250
