alias,mature,safe,range
vox_plr_3_kill_blundergat_6,Just wait till I upgrade this thing.,Just wait till I upgrade this thing.,1250
vox_plr_3_kill_blundergat_7,"Oh, bring it on, freaks. I ain't afraid of you.","Oh, bring it on, freaks. I ain't afraid of you.",1250
vox_plr_3_kill_blundergat_8,Who's next? I'm just getting started.,Who's next? I'm just getting started.,1250
vox_plr_3_kill_close_0,I'm not ready to give up yet!,I'm not ready to give up yet!,1250
vox_plr_3_kill_close_1,I don't think eating me would have helped you anyway.,I don't think eating me would have helped you anyway.,1250
vox_plr_3_kill_close_2,Only one of us will be walking away from this!,Only one of us will be walking away from this!,1250
vox_plr_3_kill_close_3,That's all you live for!,That's all you live for!,1250
vox_plr_3_kill_close_4,Never gonna happen any other way.,Never gonna happen any other way.,1250
vox_plr_3_kill_close_5,"Your mistake, not mine.","Your mistake, not mine.",1250
vox_plr_3_kill_damaged_0,I believe in an eye for an eye!,I believe in an eye for an eye!,1250
vox_plr_3_kill_damaged_1,"Actually, you came pretty close to taking me.","Actually, you came pretty close to taking me.",1250
vox_plr_3_kill_damaged_2,Haven't you realized I'm a stubborn son of a bitch?,Haven't you realized I'm a stubborn son of a gun?,1250
vox_plr_3_kill_damaged_3,"You started it, and if not you, somebody sure did.","You started it, and if not you, somebody sure did.",1250
vox_plr_3_kill_damaged_4,Tit for fucking tat!,Tit for tat!,1250
vox_plr_3_kill_death_machine_1,"Thoride was just a little weasel, didn't you?","Thoride was just a little weasel, didn't you?",1250
vox_plr_3_kill_death_machine_2,"Come looking for me, because all you're going to find is~debt.","Come looking for me, because all you're going to find is~debt.",1250
vox_plr_3_kill_death_machine_3,Any more of you goons want to see how this feels?,Any more of you goons want to see how this feels?,1250
vox_plr_3_kill_death_machine_4,"Scream all you want, don't bother me numbs.","Scream all you want, don't bother me numbs.",1250
vox_plr_3_kill_death_machine_5,"One by one, you're gonna die. It's math. It's all just~math.","One by one, you're gonna die. It's math. It's all just~math.",1250
vox_plr_3_kill_death_machine_6,"As long as I got this, you creeps ain't getting near me.","As long as I got this, you creeps ain't getting near me.",1250
vox_plr_3_kill_explo_0,There's not much left after that!,There's not much left after that!,1250
vox_plr_3_kill_explo_1,It's like they didn't even try to get out of the way.,It's like they didn't even try to get out of the way.,1250
vox_plr_3_kill_explo_2,One day we'll burn down the house with all of us in it!,One day we'll burn down the house with all of us in it!,1250
vox_plr_3_kill_explo_3,We all gotta go sometime. You just went now.,We all gotta go sometime. You just went now.,1250
vox_plr_3_kill_explo_4,That was a big fucking boom.,That was a big boom!,1250
vox_plr_3_kill_headshot_0,At least you're free!,At least you're free!,1250
vox_plr_3_kill_headshot_1,Did he say something?,Did he say something?,1250
vox_plr_3_kill_headshot_2,"Didn't do it fancy like Billy woulda, but you're dead just~the same.","Didn't do it fancy like Billy woulda, but you're dead just~the same.",1250
vox_plr_3_kill_headshot_3,I think you asked for it.,I think you asked for it.,1250
vox_plr_3_kill_headshot_4,Someone had to clip you. Might as well be me.,Someone had to clip you. Might as well be me.,1250
vox_plr_3_kill_headshot_5,Just another one for the pile. The pile that magically~fades away.,Just another one for the pile. The pile that magically~fades away.,1250
vox_plr_3_kill_headshot_6,To your eternal slumber.,To your eternal slumber.,1250
vox_plr_3_kill_headshot_7,It was either you or me.,It was either you or me.,1250
vox_plr_3_kill_headshot_8,How many times you die before you die for good?,How many times you die before you die for good?,1250
vox_plr_3_kill_insta_0,I'm not even trying!,I'm not even trying!,1250
vox_plr_3_kill_insta_1,It's like I got some newfound energy!,It's like I got some newfound energy!,1250
vox_plr_3_kill_insta_2,"I'm a regular live wire, ain't I?","I'm a regular live wire, ain't I?",1250
vox_plr_3_kill_insta_3,At least I didn't dry it out like Billy would.,At least I didn't dry it out like Billy would.,1250
vox_plr_3_kill_insta_4,You should've scrammed when you had the chance!,You should've scrammed when you had the chance!,1250
vox_plr_3_kill_ray_0,Just like in my outer space adventure comics.,Just like in my outer space adventure comics.,1250
vox_plr_3_kill_ray_1,"Nikolai, Nikolai, Nikolai, Nikolai. Why do I keep hearing~that name?","Nikolai, Nikolai, Nikolai, Nikolai. Why do I keep hearing~that name?",1250
vox_plr_3_kill_ray_2,"Fall down now, later, don't matter in the end.","Fall down now, later, don't matter in the end.",1250
vox_plr_3_kill_ray_3,It's like an x-ray or something.,It's like an x-ray or something.,1250
vox_plr_3_kill_ray_4,That fried you good!,That fried you good!,1250
vox_plr_3_kill_ray_5,You smell like fucking bacon when you burn.,"Ooh, you smell like bacon when you burn!",1250
vox_plr_3_kill_redeemer_0,You better be dead for good this time.,You better be dead for good this time.,1250
vox_plr_3_kill_redeemer_1,How's it feel to take my magic axe to the head?,How's it feel to take my magic axe to the head?,1250
vox_plr_3_kill_redeemer_2,I can't even imagine a better weapon than this.,I can't even imagine a better weapon than this.,1250
vox_plr_3_kill_redeemer_3,Sorry you picked a fight with Al!,Sorry you picked a fight with Al!,1250
vox_plr_3_kill_redeemer_4,"Scream all you want, don't bother me numbs.","Scream all you want, don't bother me numbs.",1250
vox_plr_3_kill_redeemer_5,How'd you like the Redeemer?,How'd you like the Redeemer?,1250
vox_plr_3_kill_retriever_0,I got superpowers now!,I got superpowers now!,1250
vox_plr_3_kill_retriever_1,Who controls all this? I wanna know!,Who controls all this? I wanna know!,1250
vox_plr_3_kill_retriever_2,"You see the power I wield in my hands? Well, do you?","You see the power I wield in my hands? Well, do you?",1250
vox_plr_3_kill_retriever_3,They call this the Retriever.,They call this the Retriever.,1250
vox_plr_3_kill_retriever_4,It kills and it comes right back!,It kills and it comes right back!,1250
vox_plr_3_kill_retriever_5,You goons! You should all quit right now!,You goons! You should all quit right now!,1250
vox_plr_3_kill_retriever_6,Hey! Didn't you get the memo? I'm a dangerous little~prick!,Didn't you hear? I'm dangerous!,1250
vox_plr_3_kill_retriever_7,"What made you think you should pick on me, huh?","What made you think you should pick on me, huh?",1250
vox_plr_3_kill_retriever_8,Any more of you bastards want to see how this feels?,Any more of you goons want to see how this feels?,1250
vox_plr_3_kill_streak_0,"The more I kill, the more I get!","The more I kill, the more I get!",1250
vox_plr_3_kill_streak_1,Who's next on the express elevator to hell?,Who's next on the Elevated to Death?,1250
vox_plr_3_kill_streak_10,"You just lost empty souls, aren't ya?","You just lost empty souls, aren't ya?",1250
vox_plr_3_kill_streak_11,You never stop coming. Never!,You never stop coming. Never!,1250
vox_plr_3_kill_streak_12,I can't even remember how this all started!,I can't even remember how this all started!,1250
vox_plr_3_kill_streak_13,Don't be surprised! It's just another massacre!,Don't be surprised! It's just another massacre!,1250
vox_plr_3_kill_streak_2,Will you pipe down? I'm trying to think!,Will you pipe down? I'm trying to think!,1250
vox_plr_3_kill_streak_3,"You're just lining up for it, aren't ya?","You're just lining up for it, aren't ya?",1250
vox_plr_3_kill_streak_4,"Five, six, seven, nobody's going to heaven.","Five, six, seven, nobody's going to heaven.",1250
vox_plr_3_kill_streak_5,"Whatever you once were, it's not what you are now.","Whatever you once were, it's not what you are now.",1250
vox_plr_3_kill_streak_6,Were you ever human?,Were you ever human?,1250
vox_plr_3_kill_streak_7,Killing is all I have left!,Killing is all I have left!,1250
vox_plr_3_kill_streak_8,It's like you're not even trying!,It's like you're not even trying!,1250
vox_plr_3_kill_streak_9,"One by one, you're gonna die. It's math. It's all just~math.","One by one, you're gonna die. It's math. It's all just~math.",1250
vox_plr_3_killswitch_clue_0,These are kill switches. We want to pass over. These are~the spots.,These are kill switches. We want to pass over. These are~the spots.,1250
vox_plr_3_killswitch_clue_1,"Those spots kill you quick. But don't worry, it ain't~permanent.","Those spots kill you quick. But don't worry, it ain't~permanent.",1250
vox_plr_3_need_electricity_0,I know how this works. We need to get the power on.,I know how this works. We need to get the power on.,1250
vox_plr_3_need_electricity_1,"We gotta shock ourselves, then zap that thing while we're~floating around.","We gotta shock ourselves, then zap that thing while we're~floating around.",1250
vox_plr_3_need_electricity_2,It's not going to do anything without power.,It's not going to do anything without power.,1250
vox_plr_3_nomoney_generic_0,Again with the money. Why? We're thieves. Let's steal it.,Again with the money. Why? We're thieves. Let's steal it.,1250
vox_plr_3_nomoney_generic_1,"Given all this talk about greenbacks, I gotta wonder why I~don't ever see any.","Given all this talk about greenbacks, I gotta wonder why I~don't ever see any.",1250
vox_plr_3_nomoney_generic_2,Guess this isn't happening anytime soon.,Guess this isn't happening anytime soon.,1250
vox_plr_3_nomoney_generic_3,Who set the price? That's what I want to know.,Who set the price? That's what I want to know.,1250
vox_plr_3_nomoney_generic_4,"You know the price of everything, but the value of~nothing.","You know the price of everything, but the value of~nothing.",1250
vox_plr_3_nomoney_generic_5,Do I look like a wealthy man?,Do I look like a wealthy man?,1250
vox_plr_3_nomoney_generic_6,I guess I'll come back when I got some more.,I guess I'll come back when I got some more.,1250
vox_plr_3_nomoney_generic_7,I don't even get why this is happening.,I don't even get why this is happening.,1250
vox_plr_3_oh_shit_0,Anyone else see what's going on?,Anyone else see what's going on?,1250
vox_plr_3_oh_shit_1,Not the first time I've been surrounded. Won't be the~last.,Not the first time I've been surrounded. Won't be the~last.,1250
vox_plr_3_oh_shit_10,There's nothing going on behind those peepers is there?,There's nothing going on behind those peepers is there?,1250
vox_plr_3_oh_shit_11,"You got me pegged as some dumb palooka, don't you?","You got me pegged as some dumb palooka, don't you?",1250
vox_plr_3_oh_shit_12,You don't want to bite me. I'm rotten to the core.,You don't want to bite me. I'm rotten to the core.,1250
vox_plr_3_oh_shit_13,"This ain't how it ends, I know that for sure.","This ain't how it ends, I know that for sure.",1250
vox_plr_3_oh_shit_14,Just a circus. A circus of fucking death.,"It's just a circus, just a circus of death.",1250
vox_plr_3_oh_shit_2,"Unless something changes, I'm looking for the big fat kiss~off.","Unless something changes, I'm looking for the big fat kiss~off.",1250
vox_plr_3_oh_shit_3,Things sure got all balled up.,Things sure got all balled up.,1250
vox_plr_3_oh_shit_4,We're way off the tracks now.,We're way off the tracks now.,1250
vox_plr_3_oh_shit_5,"Guys, open your peepers! Don't you see what's happening?","Guys, open your peepers! Don't you see what's happening?",1250
vox_plr_3_oh_shit_6,"Go ahead, kill me! We'll change the damn thing!",Kill me! It won't change a thing!,1250
vox_plr_3_oh_shit_7,"You mugs don't even know what you're doing, do you?","You mugs don't even know what you're doing, do you?",1250
vox_plr_3_oh_shit_8,Hello? Am I the only one here?,Hello? Am I the only one here?,1250
vox_plr_3_oh_shit_9,"You know what happens now, don't you?","You know what happens now, don't you?",1250
vox_plr_3_perk_generic_0,This makes me stronger?,This makes me stronger?,1250
vox_plr_3_perk_generic_1,Since when did Alcatraz turn into a speakeasy?,Since when did Alcatraz turn into a speakeasy?,1250
vox_plr_3_perk_generic_2,Another mysterious way to prolong our torment.,Another mysterious way to prolong our torment.,1250
vox_plr_3_perk_generic_3,I remember this taste. It changes you somehow.,I remember this taste. It changes you somehow.,1250
vox_plr_3_perk_generic_4,"But when we drink, it affects us in ways we may not~realize.","But when we drink, it affects us in ways we may not~realize.",1250
vox_plr_3_perk_generic_5,We never want stop to think if this is a good idea. We~just glug it right down.,We never want stop to think if this is a good idea. We~just glug it right down.,1250
vox_plr_3_perk_generic_6,I don't even taste it anymore.,I don't even taste it anymore.,1250
vox_plr_3_pick_up_egg_0,Is this significant?,Is this significant?,1250
vox_plr_3_pick_up_egg_1,We're gonna need this for sure.,We're gonna need this for sure.,1250
vox_plr_3_pick_up_egg_2,"Oh, I think I know what this is for.","Oh, I think I know what this is for.",1250
vox_plr_3_pick_up_egg_3,"Hey, I got something here!","Hey, I got something here!",1250
vox_plr_3_plane_crash_0,We're going down again!,We're going down again!,1250
vox_plr_3_plane_flight_0,"Finally, like Icarus, we take flight!","Finally, like Icarus, we take flight!",1250
vox_plr_3_plane_takeoff_0,Didn't I tell you this would work?,Didn't I tell you this would work?,1250
vox_plr_3_plane_takeoff_1,We're leaving!,We're leaving!,1250
vox_plr_3_portal_clue_0,"We can see things when we're dead, things that we can't~see otherwise.","We can see things when we're dead, things that we can't~see otherwise.",1250
vox_plr_3_portal_clue_1,Gotta look for big spooky little holes. They're important.,Gotta look for big spooky little holes. They're important.,1250
vox_plr_3_portal_clue_2,We need to use the wall portals if we're going to get~around a prison.,We need to use the wall portals if we're going to get~around a prison.,1250
vox_plr_3_power_off_0,We fried the system! Power's gone down!,We fried the system! Power's gone down!,1250
vox_plr_3_power_on_0,"Okay, now this thing's got power.","Okay, now this thing's got power.",1250
vox_plr_3_powerup_ammo_0,Just when we needed it! Or did we?,Just when we needed it! Or did we?,1250
vox_plr_3_powerup_ammo_1,"As if by magic, we all reload.","As if by magic, we all reload.",1250
vox_plr_3_powerup_ammo_2,We're being played with. Every one of us.,We're being played with. Every one of us.,1250
vox_plr_3_powerup_carp_0,It's just to come before the inevitable storm.,It's just to come before the inevitable storm.,1250
vox_plr_3_powerup_carp_1,It almost feels like we're being helped.,It almost feels like we're being helped.,1250
vox_plr_3_powerup_carp_2,"No hammer, no nails, but yet, the boards go up.","No hammer, no nails, but yet, the boards go up.",1250
vox_plr_3_powerup_double_0,Again with the money? Why? How?,Again with the money? Why? How?,1250
vox_plr_3_powerup_double_1,And suddenly we get thrown another little ray of hope.,And suddenly we get thrown another little ray of hope.,1250
vox_plr_3_powerup_double_2,There's no rhyme or reason for any of this.,There's no rhyme or reason for any of this.,1250
vox_plr_3_powerup_firesale_0,The pattern's been broken. We gotta find that box.,The pattern's been broken. We gotta find that box.,1250
vox_plr_3_powerup_firesale_1,This won't last. It never does.,This won't last. It never does.,1250
vox_plr_3_powerup_firesale_2,"If you want a different shooter, now would be a good time~to snag one.","If you want a different shooter, now would be a good time~to snag one.",1250
vox_plr_3_powerup_insta_0,"I'm almost invincible. Almost, but not quite.","I'm almost invincible. Almost, but not quite.",1250
vox_plr_3_powerup_insta_1,Now would be a good time to try making some progress!,Now would be a good time to try making some progress!,1250
vox_plr_3_powerup_insta_2,"We have the upper hand, but trust me, not gonna last.","We have the upper hand, but trust me, not gonna last.",1250
vox_plr_3_powerup_nuke_0,And a hush fell across the land.,And a hush fell across the land.,1250
vox_plr_3_powerup_nuke_1,It's like they all got switched off.,It's like they all got switched off.,1250
vox_plr_3_powerup_nuke_2,It's like they all got switched off.,It's like they all got switched off.,1250
vox_plr_3_purgatory_arlington_var1_0,"They all think it's me. They think I did something to~them. They think it's another scheme, some ruse, a game.","They all think it's me. They think I did something to~them. They think it's another scheme, some ruse, a game.",1250
vox_plr_3_purgatory_arlington_var1_1,I didn't do anything. Why won't they believe me?,I didn't do anything. Why won't they believe me?,1250
vox_plr_3_purgatory_arlington_var1_2,I just want to understand!,I just want to understand!,1250
vox_plr_3_purgatory_arlington_var2_0,I don't even know why I'm here. I'm not like the others.~I'm not like them at all.,I don't even know why I'm here. I'm not like the others.~I'm not like them at all.,1250
vox_plr_3_purgatory_arlington_var2_1,"Sal, Handsome, Finn, they're all stone cold killers. Those~bastards are evil to the core.","Sal, Handsome, Finn, the Stone Cold Killers. Those things~are evil to the core.",1250
vox_plr_3_purgatory_arlington_var2_2,"So why me? Why am I here? Why, damn it?",So why me? Why am I here? Why?,1250
vox_plr_3_purgatory_arlington_var3_0,"Is it the others? Are they behind this? No, it doesn't add~up. How could they be?","Is it the others? Are they behind this? No, it doesn't add~up. How could they be?",1250
vox_plr_3_purgatory_arlington_var3_1,"What am I, am I dreaming? Am I dead? Do I just need to~wake up? And all this just ends?","What am I, am I dreaming? Am I dead? Do I just need to~wake up? And all this just ends?",1250
vox_plr_3_purgatory_arlington_var3_2,"I need an answer, something that makes sense.","I need an answer, something that makes sense.",1250
vox_plr_3_purgatory_arlington_var4_0,What if the others are right? What if it is me? Did I make~this happen?,What if the others are right? What if it is me? Did I make~this happen?,1250
vox_plr_3_purgatory_arlington_var4_1,What did I do? What did I do?,What did I do? What did I do?,1250
vox_plr_3_purgatory_arlington_var4_2,Why can't I remember?,Why can't I remember?,1250
vox_plr_3_rebuild_boards_0,"I recognize the futility of my actions, yet I carry them~out regardless.","I recognize the futility of my actions, yet I carry them~out regardless.",1250
vox_plr_3_rebuild_boards_1,"Once again, we only delay the inevitable.","Once again, we only delay the inevitable.",1250
vox_plr_3_response_map_0,You know what's strange? That's my writing. But I sure as~hell don't remember writing it.,You know what's strange? That's my writing. But I don't~remember writing it!,1250
vox_plr_3_revive_player_0,"Oh, back from the brink, huh?","Oh, back from the brink, huh?",1250
vox_plr_3_revive_player_1,See any more portals while you were gone?,See any more portals while you were gone?,1250
vox_plr_3_revive_player_2,"We all gotta stick together, don't we?","We all gotta stick together, don't we?",1250
vox_plr_3_revive_player_3,"You'd do the same for me, right?","You'd do the same for me, right?",1250
vox_plr_3_revive_player_4,"I caught you napping, didn't I?","I caught you napping, didn't I?",1250
vox_plr_3_scare_react_0,Oh shit!,Oh my!,1250
vox_plr_3_scare_react_1,"Like, I'm not nervous enough!","Like, I'm not nervous enough!",1250
vox_plr_3_scare_react_2,"Damn, that made me jump!","Oh, that sure made me jump.",1250
vox_plr_3_secret_poster_0,There's something hidden behind the poster.,There's something hidden behind the poster.,1250
vox_plr_3_sidequest_all_parts_0,That's everything. Let's hope we can make it to the roof.,That's everything. Let's hope we can make it to the roof.,1250
vox_plr_3_sidequest_engine_0,I got the engine right here.,I got the engine right here.,1250
vox_plr_3_sidequest_key_0,We need to find the master key if we want to get through.,We need to find the master key if we want to get through.,1250
vox_plr_3_sidequest_key_1,This is Locked Up Good and Tight.,This is Locked Up Good and Tight.,1250
vox_plr_3_sidequest_key_2,Won't open without a key.,Won't open without a key.,1250
vox_plr_3_sidequest_key_3,There's gotta be a key around here somewhere.,There's gotta be a key around here somewhere.,1250
vox_plr_3_sidequest_key_response_0,Here it is. Wasn't so bad. It's only ever in one of two~places.,Here it is. Wasn't so bad. It's only ever in one of two~places.,1250
vox_plr_3_sidequest_key_response_1,Here's the key!,Here's the key!,1250
vox_plr_3_sidequest_key_response_2,"I got it, guys! I found the key!","I got it, guys! I found the key!",1250
vox_plr_3_sidequest_key_response_3,Here's the master key.,Here's the master key.,1250
vox_plr_3_sidequest_oxygen_0,Just what the doctor ordered. I got the oxygen tanks.,Just what the doctor ordered. I got the oxygen tanks.,1250
vox_plr_3_sidequest_parts1_prog_0,Four more putts and we're out of here.,Four more putts and we're out of here.,1250
vox_plr_3_sidequest_parts2_prog_0,We just gotta find the other three.,We just gotta find the other three.,1250
vox_plr_3_sidequest_parts3_prog_0,We're doing good. Just two more to go.,We're doing good. Just two more to go.,1250
vox_plr_3_sidequest_parts4_prog_0,Almost done. Now let's find the last one.,Almost done. Now let's find the last one.,1250
vox_plr_3_sidequest_rigging_0,"All right, guys, I found the rigging.","All right, guys, I found the rigging.",1250
vox_plr_3_sidequest_roof_nag_0,Now we've got the parts. We really should make a break for~the roof.,Now we've got the parts. We really should make a break for~the roof.,1250
vox_plr_3_sidequest_sheets4_0,"All right, I got the sheets.","All right, I got the sheets.",1250
vox_plr_3_sidequest_valves_0,We got the control valves.,We got the control valves.,1250
vox_plr_3_start_1_arlington_0,"No, oh no, oh no, oh, what's happening? Slow down, Albert.~Take a deep breath.","Ah! What's happening? Albert, slow down, man. Slow down.~Slow down, man. Slow down. Take a deep breath.",1250
vox_plr_3_start_1_arlington_1,They're gone. The others are gone. They left without me!,They're gone. The others are gone. They left without me!,1250
vox_plr_3_start_1_oh_shit3_0,"Ah, fuck, we're dead!",We're dead. We're really dead.,1250
vox_plr_3_start_1_oh_shit7_0,We all saw the same thing. We saw our bodies right before~we climbed back in them.,We all saw the same thing. We saw our bodies right before~we climbed back in them.,1250
vox_plr_3_start_1_oh_shit8_0,Holy shit. Is everybody okay?,Is everybody okay?,1250
vox_plr_3_start_2_2_3_players_0,The plane's already built. We just gotta find the fuel~cans.,The plane's already built. We just gotta find the fuel~cans.,1250
vox_plr_3_start_2_4_player_0,"Guys, stay with it. We can get out of here. I got a plan.","Guys, stay with it. We can get out of here. I got a plan.",1250
vox_plr_3_start_2_4_player_1,It's different. Everything's different.,It's different. Everything's different.,1250
vox_plr_3_start_2_arlington_0,I can get out of this. I always have. I just have to~remember how.,I can get out of this. I always have. I just have to~remember how.,1250
vox_plr_3_start_2_oh_shit12_0,Let's focus on finding the parts so we can get out of~here.,Let's focus on finding the parts so we can get out of~here.,1250
vox_plr_3_start_2_oh_shit18_0,Don't you realize what's happening? Doesn't everything~feel familiar to you guys? I think we've been trapped|here.,Don't you realize what's happening? Doesn't everything~feel familiar to you guys? I think we've been trapped|here.,1250
vox_plr_3_start_3_oh_shit13_0,Is anyone else starting to see a pattern here?,Is anyone else starting to see a pattern here?,1250
vox_plr_3_start_trap_0,"Watch out! Whoa, whoa, whoa! Back up! I'm gonna start this~baby up!","Watch out! Whoa, whoa, whoa! Back up! I'm gonna start this~baby up!",1250
vox_plr_3_start_trap_1,This should help a little.,This should help a little.,1250
vox_plr_3_start_trap_2,Might as well let this contraption do some of the work.,Might as well let this contraption do some of the work.,1250
vox_plr_3_start_trap_3,"Hey, Gumball! I got something for ya!","Hey, Gumball! I got something for ya!",1250
vox_plr_3_trailer_vo_1_0,"We've been over every detail, every angle. There's nothing~left to chance. We're ready.","We've been over every detail, every angle. There's nothing~left to chance. We're ready.",1250
vox_plr_3_trailer_vo_5_0,Everything's set. We make our move at lights out.,Everything's set. We make our move at lights out.,1250
vox_plr_3_use_gondola_0,"Ah, just what we needed. Not a moment too soon.","Ah, just what we needed. Not a moment too soon.",1250
vox_plr_3_use_gondola_1,At least we got a few seconds breathing space.,At least we got a few seconds breathing space.,1250
vox_plr_3_use_gondola_2,We gotta go!,We gotta go!,1250
vox_plr_3_use_gondola_3,And we are out of here!,And we are out of here!,1250
vox_plr_3_wolf_complete_0,That's one. That means there are two more to go. But you~gotta find them.,That's one. That means there are two more to go. But you~gotta find them.,1250
vox_plr_3_wolf_encounter_0,That wolf head on the wall. It wants blood.,That wolf head on the wall. It wants blood.,1250
vox_plr_3_wolf_final_0,I think we need to go to the place with the three symbols~on the wall.,I think we need to go to the place with the three symbols~on the wall.,1250
vox_plr_3_wolf_kill_0,Keep going! He needs more!,Keep going! He needs more!,1250
vox_plr_3_wpck_crappy_0,I don't think this box is random. I'm sure there's a~pattern to it.,I don't think this box is random. I'm sure there's a~pattern to it.,1250
vox_plr_3_wpck_crappy_1,"Not gonna help me much, is it?","Not gonna help me much, is it?",1250
vox_plr_3_wpck_crappy_2,Why you dishing out nothing but wooden nickels?,Why you dishing out nothing but wooden nickels?,1250
vox_plr_3_wpck_crappy_3,Just what exactly is your beef with me?,Just what exactly is your beef with me?,1250
vox_plr_3_wpck_crappy_4,Looks like you're just setting me up to be the fall guy.,Looks like you're just setting me up to be the fall guy.,1250
vox_plr_3_wpck_crappy_5,This turned into a trip for fucking biscuits.,This turned into a trip for biscuits.,1250
vox_plr_3_wpck_dual_0,"Two this time, huh? Any particular reason?","Two this time, huh? Any particular reason?",1250
vox_plr_3_wpck_dual_1,"Not like I need my hands for anything else, is it? Jeez.","Not like I need my hands for anything else, is it? Jeez.",1250
vox_plr_3_wpck_dual_2,"Not one, but two. How about three? Can you do that?","Not one, but two. How about three? Can you do that?",1250
vox_plr_3_wpck_dual_3,"Sometimes you help, sometimes you don't. What's the~reasoning?","Sometimes you help, sometimes you don't. What's the~reasoning?",1250
vox_plr_3_wpck_dual_4,You ever gonna level with me? Tell me why this goes down~the way it does?,You ever gonna level with me? Tell me why this goes down~the way it does?,1250
vox_plr_3_wpck_favorite_0,"Ah, this is what I want every time. Will I get it? Maybe.","Ah, this is what I want every time. Will I get it? Maybe.",1250
vox_plr_3_wpck_favorite_1,How long was I waiting for this one? Anybody know? Anyone?,How long was I waiting for this one? Anybody know? Anyone?,1250
vox_plr_3_wpck_favorite_2,This should speed up the inevitable.,This should speed up the inevitable.,1250
vox_plr_3_wpck_favorite_3,"Oh, I'm hitting on all sixes!","Oh, I'm hitting on all sixes!",1250
vox_plr_3_wpck_favorite_4,"Burns them, doesn't it? Burns the skin right off their~bones.","Burns them, doesn't it? Burns the skin right off their~bones.",1250
vox_plr_3_wpck_mg_0,Why is it I've never seen guns like this on the streets?,Why is it I've never seen guns like this on the streets?,1250
vox_plr_3_wpck_mg_1,"As long as you keep giving me heaters like this, then~everything's Jake.","As long as you keep giving me heaters like this, then~everything's Jake.",1250
vox_plr_3_wpck_mg_2,"This'll keep me in the fight a little bit longer, but~still, gonna end the same way.","This'll keep me in the fight a little bit longer, but~still, gonna end the same way.",1250
vox_plr_3_wpck_mg_3,I know just what to do with this.,I know just what to do with this.,1250
vox_plr_3_wpck_mg_4,Look what I got. Nice new MG. You gotta keep trying.,Look what I got. Nice new MG. You gotta keep trying.,1250
vox_plr_3_wpck_mg_5,"Sure, this will cut them down, but they just keep coming.","Sure, this will cut them down, but they just keep coming.",1250
vox_plr_3_wpck_pap_0,"You're a riddle locked in a puzzle wrapped in an enigma.~Trust me, I know how that feels.","You're a riddle locked in a puzzle wrapped in an enigma.~Trust me, I know how that feels.",1250
vox_plr_3_wpck_pap_1,Maybe one day all shooters will look like this.,Maybe one day all shooters will look like this.,1250
vox_plr_3_wpck_pap_2,"Oh, I'm hitting on all sixes!","Oh, I'm hitting on all sixes!",1250
vox_plr_3_wpck_pistol_0,"A pistol, huh? I know that ain't the best you got.","A pistol, huh? I know that ain't the best you got.",1250
vox_plr_3_wpck_pistol_1,I'm glad you didn't give me something heavy. I need to be~quick on my feet.,I'm glad you didn't give me something heavy. I need to be~quick on my feet.,1250
vox_plr_3_wpck_pistol_2,Some of this shit is too weird. I know where I stand with~a handgun.,"Some of your stuff is kind of weird, Box. At least with a~handgun I know where I stand.",1250
vox_plr_3_wpck_pistol_3,"I took the pistol, but I'll be back soon enough.","I took the pistol, but I'll be back soon enough.",1250
vox_plr_3_wpck_pistol_4,"Do you have the special one, you know, the spacey looking~one?","Do you have the special one, you know, the spacey looking~one?",1250
vox_plr_3_wpck_pistol_5,Fine by me. Don't make no difference in the long run.,Fine by me. Don't make no difference in the long run.,1250
vox_plr_3_wpck_ray_0,"Sometimes when I look at this, I know exactly what it is.~Why not this time?","Sometimes when I look at this, I know exactly what it is.~Why not this time?",1250
vox_plr_3_wpck_ray_1,"If my comic books are right, then this has got to be the~most powerful weapon in the box.","If my comic books are right, then this has got to be the~most powerful weapon in the box.",1250
vox_plr_3_wpck_ray_2,I just knew you'd give me this!,I just knew you'd give me this!,1250
vox_plr_3_wpck_ray_3,Maybe one day all shooters will look like this.,Maybe one day all shooters will look like this.,1250
vox_plr_3_wpck_ray_4,This has got to be some top secret military hardware.,This has got to be some top secret military hardware.,1250
vox_plr_3_wpck_rpg_0,"It's just a big, noisy bomb maker.","It's just a big, noisy bomb maker.",1250
vox_plr_3_wpck_rpg_1,"You're a riddle locked in a puzzle wrapped in an enigma.~Trust me, I know how that feels.","You're a riddle locked in a puzzle wrapped in an enigma.~Trust me, I know how that feels.",1250
vox_plr_3_wpck_rpg_2,This packs more explosives than I used to need to bust~open a bank vault.,This packs more explosives than I used to need to bust~open a bank vault.,1250
vox_plr_3_wpck_rpg_3,"I remember once calling this a grenade launcher, was I~right?","I remember once calling this a grenade launcher, was I~right?",1250
vox_plr_3_wpck_rpg_4,"They get blown to bits, they stain the floors with blood,~but then they just disappear.","They get blown to bits, they stain the floors with blood,~but then they just disappear.",1250
vox_plr_3_wpck_rpg_5,I need to stand back. Wouldn't want to hurt myself. Would~I?,I need to stand back. Wouldn't want to hurt myself. Would~I?,1250
vox_plr_3_wpck_shot_0,"Oh, it's just a pity this thing takes so long to reload.~Maybe I need a drink.","Oh, it's just a pity this thing takes so long to reload.~Maybe I need a drink.",1250
vox_plr_3_wpck_shot_1,"This only does the business early on. Later, those fuckers~are gonna just be too fast.","This only does the business early on, but later those~things are just too fast.",1250
