alias,mature,safe,range
vox_plr_3_map_in_diner4_0,"My blood pressure is spiking from all the excitement! No,~not really.","My blood pressure is spiking from all the excitement! No,~not really.",1250
vox_plr_3_map_in_farm1_0,"Eh, rural living holds little romanticism for me.","Eh, rural living holds little romanticism for me.",1250
vox_plr_3_map_in_farm2_0,What an amazing example of a mid-century crap hole!,What an amazing example of a mid-century crap hole!,1250
vox_plr_3_map_in_farm3_0,Has anything ever happened on a farm? No. Then why are we~here?,Has anything ever happened on a farm? No. Then why are we~here?,1250
vox_plr_3_map_in_farm4_0,"Back at the seat of higher learning and education. Oh,~wait, no. I mean a Hicks hillbilly cabin.","Back at the seat of higher learning and education. Oh,~wait, no. I mean a Hicks hillbilly cabin.",1250
vox_plr_3_map_in_fog_0,Visibility here is near zero. What is the point?,Visibility here is near zero. What is the point?,1250
vox_plr_3_map_in_fog_1,I cannot believe this is the best route to where we are~going.,I cannot believe this is the best route to where we are~going.,1250
vox_plr_3_map_in_fog_2,The air is thick with the sounds of carnivorous beasts!,The air is thick with the sounds of carnivorous beasts!,1250
vox_plr_3_map_in_fog_3,"Oh yes, great idea! Let us walk further into the blinding~mists which obscure all navigation!","Oh yes, great idea! Let us walk further into the blinding~mists which obscure all navigation!",1250
vox_plr_3_map_in_fog_4,"If I had wanted to die, I would have jumped off a bridge!","If I had wanted to die, I would have jumped off a bridge!",1250
vox_plr_3_map_in_power1_0,Perhaps there is something I can accomplish here with my~unique skill set.,Perhaps there is something I can accomplish here with my~unique skill set.,1250
vox_plr_3_map_in_power2_0,Surely my skills could come in useful at an electrical~plant.,Surely my skills could come in useful at an electrical~plant.,1250
vox_plr_3_map_in_power3_0,"Once again, our salvation lies completely with me.","Once again, our salvation lies completely with me.",1250
vox_plr_3_map_in_power4_0,At least I know there is something to be accomplished~here.,At least I know there is something to be accomplished~here.,1250
vox_plr_3_map_in_town1_0,Did anyone see a name for this town?,Did anyone see a name for this town?,1250
vox_plr_3_map_in_town2_0,My word! Absolutely nothing has changed one iota! It is a~miracle!,My word! Absolutely nothing has changed one iota! It is a~miracle!,1250
vox_plr_3_map_in_town3_0,Surely there must be something interesting to be had here.~But damned if I can find it.,Surely there must be something interesting to be had here.~But damned if I can find it.,1250
vox_plr_3_map_in_town4_0,This never-ending cycle is beginning to be reminiscent of~Sartre.,This never-ending cycle is beginning to be reminiscent of~Sartre.,1250
vox_plr_3_map_in_tunnel1_0,Darkened passageways seem like a bad place to get off the~lit vehicle.,Darkened passageways seem like a bad place to get off the~lit vehicle.,1250
vox_plr_3_map_in_tunnel2_0,"Russman, go in there and see if anything is waiting to~attack us!","Russman, go in there and see if anything is waiting to~attack us!",1250
vox_plr_3_map_in_tunnel3_0,"Ah, the Aristotelian ideal of a dark hole in a mountain.","Ah, the Aristotelian ideal of a dark hole in a mountain.",1250
vox_plr_3_map_in_tunnel4_0,A tunnel? Can it be? I had no idea such a thing existed!,A tunnel? Can it be? I had no idea such a thing existed!,1250
vox_plr_3_map_out_1forest_0,Forest.,Forest.,1250
vox_plr_3_map_out_2forest_0,I'm beginning to despise nature.,I'm beginning to despise nature.,1250
vox_plr_3_map_out_bridge_0,"It is nice to not feel a target has been painted upon your~back, hearkening to my youth.","It is nice to not feel a target has been painted upon your~back, hearkening to my youth.",1250
vox_plr_3_map_out_bus_0,"I, for one, will not miss it.","I, for one, will not miss it.",1250
vox_plr_3_map_out_corn_0,Anywhere but in that cornfield. It just goes on and on and~on endlessly.,Anywhere but in that cornfield. It just goes on and on and~on endlessly.,1250
vox_plr_3_map_out_diner_0,"Ugh, my stomach hurts just thinking of the dreck that~diner once served.","Ugh, my stomach hurts just thinking of the dreck that~diner once served.",1250
vox_plr_3_map_out_farm_0,Good riddance to rural rubbish.,Good riddance to rural rubbish.,1250
vox_plr_3_map_out_fog_0,"Phew! Finally, the fog is broken!","Phew! Finally, the fog is broken!",1250
vox_plr_3_map_out_fog_1,"And not a moment too soon, I could feel their breath on~the nape of my neck.","And not a moment too soon, I could feel their breath on~the nape of my neck.",1250
vox_plr_3_map_out_fog_2,"Misty, please do not let me ever talk myself into walking~through that again.","Misty, please do not let me ever talk myself into walking~through that again.",1250
vox_plr_3_map_out_fog_3,"Still with us, Russman? I'd hoped you'd been eaten in the~fog.","Still with us, Russman? I'd hoped you'd been eaten in the~fog.",1250
vox_plr_3_map_out_fog_4,Not a trip that I wish to recreate anytime soon.,Not a trip that I wish to recreate anytime soon.,1250
vox_plr_3_map_out_power_0,The only place I feel like fictitious is receding behind~me.,The only place I feel like fictitious is receding behind~me.,1250
vox_plr_3_map_out_town_0,Moving on once more.,Moving on once more.,1250
vox_plr_3_map_out_tunnel_0,It is nice to be back in what passes for light.,It is nice to be back in what passes for light.,1250
vox_plr_3_nomoney_box_0,Currency is a fluid medium with no intrinsic value. That's~short for I'm broke.,Currency is a fluid medium with no intrinsic value. That's~short for I'm broke.,1250
vox_plr_3_nomoney_generic_0,My incoming funds are not enough to support my deficit~spending.,My incoming funds are not enough to support my deficit~spending.,1250
vox_plr_3_nomoney_generic_1,Currency is a fluid medium with no intrinsic value. That's~short for I'm broke.,Currency is a fluid medium with no intrinsic value. That's~short for I'm broke.,1250
vox_plr_3_nomoney_generic_2,I have no medium of exchange for goods or services.,I have no medium of exchange for goods or services.,1250
vox_plr_3_nomoney_perk_0,My incoming funds are not enough to support my deficit~spending.,My incoming funds are not enough to support my deficit~spending.,1250
vox_plr_3_nomoney_weapon_0,I have no medium of exchange for goods or services.,I have no medium of exchange for goods or services.,1250
vox_plr_3_oh_shit_0,Please respect my personal space!,Please respect my personal space!,1250
vox_plr_3_oh_shit_1,I do not have enough soap to clean off this much~germ-filled gore.,I do not have enough soap to clean off this much~germ-filled gore.,1250
vox_plr_3_oh_shit_10,Just as long as Russman does not see me expire.,Just as long as Russman does not see me expire.,1250
vox_plr_3_oh_shit_11,I refuse to admit defeat in the face of overwhelming~force!,I refuse to admit defeat in the face of overwhelming~force!,1250
vox_plr_3_oh_shit_12,Unrealistic expectations of victory abound!,Unrealistic expectations of victory abound!,1250
vox_plr_3_oh_shit_13,"I will probably make it through this, and if not, I will~die.","I will probably make it through this, and if not, I will~die.",1250
vox_plr_3_oh_shit_14,"Shamble toward me then, creatures, and end this veil of~tears.","Shamble toward me then, creatures, and end this veil of~tears.",1250
vox_plr_3_oh_shit_2,Exposure Therapy!,Exposure Therapy!,1250
vox_plr_3_oh_shit_3,Misty would be so disappointed in me if I were to die now.,Misty would be so disappointed in me if I were to die now.,1250
vox_plr_3_oh_shit_4,"Disgusting necrophages! I will dispatch you for daring to~touch me! Oh, they touched me.","Disgusting necrophages! I will dispatch you for daring to~touch me! Oh, they touched me.",1250
vox_plr_3_oh_shit_5,I shall not perish at the hands of such filth!,I shall not perish at the hands of such filth!,1250
vox_plr_3_oh_shit_6,"Undead wretches, I shall flagellate you back into your~graves!","Undead wretches, I shall flagellate you back into your~graves!",1250
vox_plr_3_oh_shit_7,I may have overestimated my combat abilities.,I may have overestimated my combat abilities.,1250
vox_plr_3_oh_shit_8,"In truth, I am definitely in over my head.","In truth, I am definitely in over my head.",1250
vox_plr_3_oh_shit_9,This does not have much chance of ending well!,This does not have much chance of ending well!,1250
vox_plr_3_pap_arm_0,"Oh, well, that is an improvement I might not have~considered.","Oh, well, that is an improvement I might not have~considered.",1250
vox_plr_3_pap_arm_1,"Indubitably, this is a much improved weapon.","Indubitably, this is a much improved weapon.",1250
vox_plr_3_pap_arm_2,Yes! This is a reward worth waiting for!,Yes! This is a reward worth waiting for!,1250
vox_plr_3_pap_arm_3,And here I worried that a machine could not make exotic~refinements.,And here I worried that a machine could not make exotic~refinements.,1250
vox_plr_3_pap_arm_4,Science. It makes the world better.,Science. It makes the world better.,1250
vox_plr_3_pap_arm2_0,Extraordinary! This is far superior to the original!,Extraordinary! This is far superior to the original!,1250
vox_plr_3_pap_arm2_1,The engineering complications overcome must have been~incredible. Fascinating.,The engineering complications overcome must have been~incredible. Fascinating.,1250
vox_plr_3_pap_arm2_2,Pre-collapse society must have been a glorious place to~live!,Pre-collapse society must have been a glorious place to~live!,1250
vox_plr_3_pap_arm2_3,I'm afraid this technology is so far beyond my wildest~dreams of comprehension that it saddens me.,I'm afraid this technology is so far beyond my wildest~dreams of comprehension that it saddens me.,1250
vox_plr_3_pap_arm2_4,Contemplating what we have lost as a species would make me~cry if I allowed emotion to affect my behavior.,Contemplating what we have lost as a species would make me~cry if I allowed emotion to affect my behavior.,1250
vox_plr_3_pap_hint_0,"Ah, this must be the sensation they call deja vu.","Ah, this must be the sensation they call deja vu.",1250
vox_plr_3_pap_hint_1,"Oh, I have an odd sensory impingement. A union~synchronicity, if you will.","Oh, I have an odd sensory impingement. A union~synchronicity, if you will.",1250
vox_plr_3_pap_hint_2,I have a funny feeling about this place. No doubt some~animal instinct left over from evolution.,I have a funny feeling about this place. No doubt some~animal instinct left over from evolution.,1250
vox_plr_3_pap_wait_0,They asked me to leave? I was the one reporting the~disgusting behavior. Makes no sense.,They asked me to leave? I was the one reporting the~disgusting behavior. Makes no sense.,1250
vox_plr_3_pap_wait_1,"At times like this, I like to stop and smell the genitals~of plants. Flowers, pervert.","At times like this, I like to stop and smell the genitals~of plants. Flowers, pervert.",1250
vox_plr_3_pap_wait_2,"I used to be a man of learning, now all I ever do is shoot~things! Thanks a ton, Russman!","I used to be a man of learning, now all I ever do is shoot~things! Thanks a ton, Russman!",1250
vox_plr_3_pap_wait_3,"When you want something to get better, you had better work~to make it better.","When you want something to get better, you had better work~to make it better.",1250
vox_plr_3_pap_wait_4,"Well, it is nice not to have to do all the engineering~work for once.","Well, it is nice not to have to do all the engineering~work for once.",1250
vox_plr_3_pap_wait2_0,What an interminable weight.,What an interminable weight.,1250
vox_plr_3_pap_wait2_1,This has taken so much time that Russman's sins have~finally caught up with him.,This has taken so much time that Russman's sins have~finally caught up with him.,1250
vox_plr_3_pap_wait2_2,Just because one is different is not a valid excuse to~simply banish him.,Just because one is different is not a valid excuse to~simply banish him.,1250
vox_plr_3_pap_wait2_3,"While I very much enjoy the results of the machine, I do~wish it took fewer cycles to complete.","While I very much enjoy the results of the machine, I do~wish it took fewer cycles to complete.",1250
vox_plr_3_pap_wait2_4,"Once again, we hurry up and wait. Disappointing.","Once again, we hurry up and wait. Disappointing.",1250
vox_plr_3_perk_doubletap_0,Something odd is going on with my perception of time.,Something odd is going on with my perception of time.,1250
vox_plr_3_perk_jugga_0,I feel like a virile ox.,I feel like a virile ox.,1250
vox_plr_3_perk_revive_0,My diagnostic skills seem greatly enhanced.,My diagnostic skills seem greatly enhanced.,1250
vox_plr_3_perk_speed_0,My coordination is greatly enhanced!,My coordination is greatly enhanced!,1250
vox_plr_3_perk_stamine_0,I can sense the longevity!,I can sense the longevity!,1250
vox_plr_3_perk_tombstone_0,"I cannot be sure what just happened, but I feel as though~I need to vomit.","I cannot be sure what just happened, but I feel as though~I need to vomit.",1250
vox_plr_3_power_core_0,What an intriguing show of ball lightning!,What an intriguing show of ball lightning!,1250
vox_plr_3_power_core_1,Great Tesla Coils!,Great Tesla Coils!,1250
vox_plr_3_power_core_2,Behold the glory of science! Beautiful.,Behold the glory of science! Beautiful.,1250
vox_plr_3_power_off_0,This seems like an obvious challenge.,This seems like an obvious challenge.,1250
vox_plr_3_power_off_1,There must be a rational explanation for the power being~out.,There must be a rational explanation for the power being~out.,1250
vox_plr_3_power_off_2,I should investigate the inner workings of the lighting~systems.,I should investigate the inner workings of the lighting~systems.,1250
vox_plr_3_power_off_3,"Finally, all of my electrical engineering studies will~yield results.","Finally, all of my electrical engineering studies will~yield results.",1250
vox_plr_3_power_off_4,"Repairing this location should take no time at all for~Marlton, dun dun dun, Engineer of Destiny.","Repairing this location should take no time at all for~Marlton, dun dun dun, Engineer of Destiny.",1250
vox_plr_3_power_on_0,"And Marlton said, let there be light! With light, of~course, comes heat and stray neutrinos.","And Marlton said, let there be light! With light, of~course, comes heat and stray neutrinos.",1250
vox_plr_3_power_on_1,Thou mayest bow down and worship the skills on display.,Thou mayest bow down and worship the skills on display.,1250
vox_plr_3_power_on_2,Education soars to the rescue once more!,Education soars to the rescue once more!,1250
vox_plr_3_powerup_ammo_0,Haha! I have accumulated maximum ammunition!,Haha! I have accumulated maximum ammunition!,1250
vox_plr_3_powerup_ammo_1,I am burdened with the means of destruction!,I am burdened with the means of destruction!,1250
vox_plr_3_powerup_ammo_2,"I have no more carrying capacity for ammunition. Ooh, that~is a good thing!","I have no more carrying capacity for ammunition. Ooh, that~is a good thing!",1250
vox_plr_3_powerup_carp_0,A fantastic implementation of carpentry skills!,A fantastic implementation of carpentry skills!,1250
vox_plr_3_powerup_carp_1,I welcome the respite.,I welcome the respite.,1250
vox_plr_3_powerup_carp_2,A much-valued pause in the action.,A much-valued pause in the action.,1250
vox_plr_3_powerup_double_0,"Indubitably, I now have the opportunity to accumulate~great gobs of points!","Indubitably, I now have the opportunity to accumulate~great gobs of points!",1250
vox_plr_3_powerup_double_1,Ha ha ha ha! I cannot believe my luck!,Ha ha ha ha! I cannot believe my luck!,1250
vox_plr_3_powerup_double_2,Death to you! Double points to me! An equitable~accommodation!,Death to you! Double points to me! An equitable~accommodation!,1250
vox_plr_3_powerup_firesale_0,"For once, the statistics are in my favor.","For once, the statistics are in my favor.",1250
vox_plr_3_powerup_firesale_1,Bulk Purchasing Engaged.,Bulk Purchasing Engaged.,1250
vox_plr_3_powerup_firesale_2,Fire Sale! Most unexpected and most welcomed.,Fire Sale! Most unexpected and most welcomed.,1250
vox_plr_3_powerup_firesale_3,Prepare for a one-man shopping spree!,Prepare for a one-man shopping spree!,1250
vox_plr_3_powerup_insta_0,Ha! I have been granted the power of death!,Ha! I have been granted the power of death!,1250
vox_plr_3_powerup_insta_1,I shall engage in a killing spree.,I shall engage in a killing spree.,1250
vox_plr_3_powerup_insta_2,"Line them up, and I shall take them out!","Line them up, and I shall take them out!",1250
vox_plr_3_powerup_nuke_0,Atomic Fission!,Atomic Fission!,1250
vox_plr_3_powerup_nuke_1,Lick the atomic light!,Lick the atomic light!,1250
vox_plr_3_powerup_nuke_2,"Fission, Fusion, you're dead either way.","Fission, Fusion, you're dead either way.",1250
vox_plr_3_rebuild_boards_0,Common labor. Where is Russman when you need him?,Common labor. Where is Russman when you need him?,1250
vox_plr_3_riv_resp_avogadro_attack_0,"Tis a pity, but sometimes the weak must die so the~superior can thrive.","Tis a pity, but sometimes the weak must die so the~superior can thrive.",1250
vox_plr_3_riv_resp_avogadro_attack_1,You are a bad man in this lifetime! No one will miss you~in death!,You are a bad man in this lifetime! No one will miss you~in death!,1250
vox_plr_3_riv_resp_avogadro_attack_2,I almost feel pity for you. I almost feel a lot of things.,I almost feel pity for you. I almost feel a lot of things.,1250
vox_plr_3_riv_resp_avogadro_attack_3,"With you dead and gone, perhaps I could return to the...","With you dead and gone, perhaps I could return to the...",1250
vox_plr_3_riv_resp_avogadro_attack_4,"Die! Die! Die! And take your shame with you to the grave,~Russman!","Die! Die! Die! And take your shame with you to the grave,~Russman!",1250
vox_plr_3_riv_resp_crawler_start_0,"The goal is to finish them off, not to waste ammunition~making them shorter!","The goal is to finish them off, not to waste ammunition~making them shorter!",1250
vox_plr_3_riv_resp_crawler_start_1,"It is still not dead, old man!","It is still not dead, old man!",1250
vox_plr_3_riv_resp_crawler_start_2,Seriously? You are the worst shot I have ever witnessed!,Seriously? You are the worst shot I have ever witnessed!,1250
vox_plr_3_riv_resp_crawler_start_3,Stop toying with it! Do you want to run out of bullets?,Stop toying with it! Do you want to run out of bullets?,1250
vox_plr_3_riv_resp_crawler_start_4,I hope it bites your ankle once you turn your back!,I hope it bites your ankle once you turn your back!,1250
vox_plr_3_riv_resp_kill_headshot_0,"Oh look, Russman displays violent behavior! How~extraordinary.","Oh look, Russman displays violent behavior! How~extraordinary.",1250
vox_plr_3_riv_resp_kill_headshot_1,"Yes, well, violence has always been your milieu, Russman.","Yes, well, violence has always been your milieu, Russman.",1250
vox_plr_3_riv_resp_kill_headshot_2,A thug being thuggish? Surprise!,A thug being thuggish? Surprise!,1250
vox_plr_3_riv_resp_kill_headshot_3,"The skill is intriguing. The personality behind it is~really, really, really, really, really, really not.","The skill is intriguing. The personality behind it is~really, really, really, really, really, really not.",1250
vox_plr_3_riv_resp_kill_headshot_4,"Congratulations! What, am I supposed to clap and dance~like a court jester?","Congratulations! What, am I supposed to clap and dance~like a court jester?",1250
vox_plr_3_riv_resp_screecher_attack_0,Perhaps it'll choke him out!,Perhaps it'll choke him out!,1250
vox_plr_3_riv_resp_screecher_attack_1,Interesting. I've never witnessed an attack this closely~before.,Interesting. I've never witnessed an attack this closely~before.,1250
vox_plr_3_riv_resp_screecher_attack_2,"Oh no, I do not want to interfere. It would not be~scientific. But good luck!","Oh no, I do not want to interfere. It would not be~scientific. But good luck!",1250
vox_plr_3_riv_resp_screecher_attack_3,Let evolution determine who is the superior being here.~Me.,Let evolution determine who is the superior being here.~Me.,1250
vox_plr_3_riv_resp_screecher_attack_4,"Natural selection often means the weakest must die,~Russman.","Natural selection often means the weakest must die,~Russman.",1250
vox_plr_3_riv_resp_surrounded_0,"Goodbye, Russman! Our relationship has not been worthy of~reminiscence!","Goodbye, Russman! Our relationship has not been worthy of~reminiscence!",1250
vox_plr_3_riv_resp_surrounded_1,"Corrode quickly, Russman! I have a paucity of time.","Corrode quickly, Russman! I have a paucity of time.",1250
vox_plr_3_riv_resp_surrounded_2,"Everyone's misdeeds catch up to them eventually,~miscreant. It seems today it is your turn.","Everyone's misdeeds catch up to them eventually,~miscreant. It seems today it is your turn.",1250
vox_plr_3_riv_resp_surrounded_3,My greatest regret is that you can only be eaten once!,My greatest regret is that you can only be eaten once!,1250
vox_plr_3_riv_resp_surrounded_4,"Perhaps I will almost let you die, then resuscitate you,~then watch as the necrophages finish you off!","Perhaps I will almost let you die, then resuscitate you,~then watch as the necrophages finish you off!",1250
vox_plr_3_riv_resp_wpck_monkey_0,"Well, when one is lacking in subtlety, one needs~explosives.","Well, when one is lacking in subtlety, one needs~explosives.",1250
vox_plr_3_riv_resp_wpck_monkey_1,Russman and his little explosions. Pathetic.,Russman and his little explosions. Pathetic.,1250
vox_plr_3_riv_resp_wpck_monkey_2,Too much firepower delivered to too small of a brain.,Too much firepower delivered to too small of a brain.,1250
vox_plr_3_riv_resp_wpck_monkey_3,I am sure Russman will fail to grasp how to properly~deploy it.,I am sure Russman will fail to grasp how to properly~deploy it.,1250
vox_plr_3_riv_resp_wpck_monkey_4,Ah! Most impressive! The Chaos Box seems to pity the~elderly.,Ah! Most impressive! The Chaos Box seems to pity the~elderly.,1250
vox_plr_3_screecher_attack_0,Must protect precious corneas!,Must protect precious corneas!,1250
vox_plr_3_screecher_attack_1,"Ah, remain calm! A scratch this deep can easily lead to~sepsis!","Ah, remain calm! A scratch this deep can easily lead to~sepsis!",1250
vox_plr_3_screecher_attack_2,SOMEONE HELP ME EXTRICATE MY CRANIUM!,SOMEONE HELP ME EXTRICATE MY CRANIUM!,1250
vox_plr_3_screecher_attack_3,My face! My beautiful face! No! Wait! Why are you all~laughing?,My face! My beautiful face! No! Wait! Why are you all~laughing?,1250
vox_plr_3_screecher_attack_4,It's touching me! It's touching me! It's touching me!,It's touching me! It's touching me! It's touching me!,1250
vox_plr_3_screecher_cut_0,Slit you up a treat!,Slit you up a treat!,1250
vox_plr_3_screecher_cut_1,"Here, endure some non-elective surgery!","Here, endure some non-elective surgery!",1250
vox_plr_3_screecher_cut_2,Better to cut than to be cut!,Better to cut than to be cut!,1250
vox_plr_3_screecher_cut_3,It's difficult to slash something clinging to your own~head!,It's difficult to slash something clinging to your own~head!,1250
vox_plr_3_screecher_cut_4,YOU PUSHED ME TO THIS?!,YOU PUSHED ME TO THIS?!,1250
vox_plr_3_screecher_flee_0,Odd. I seem to have frightened it off somehow.,Odd. I seem to have frightened it off somehow.,1250
vox_plr_3_screecher_flee_1,"Yes, cowards! You should flee from the might of Marlton!","Yes, cowards! You should flee from the might of Marlton!",1250
vox_plr_3_screecher_flee_2,"Fly away home, wretched thing! Fly, fly, fly!","Fly away home, wretched thing! Fly, fly, fly!",1250
vox_plr_3_screecher_flee_3,"The next we meet, I shall be prepared!","The next we meet, I shall be prepared!",1250
vox_plr_3_screecher_flee_4,One of them has escaped to breed!,One of them has escaped to breed!,1250
vox_plr_3_screecher_kill_0,"I would have left you in peace, but you angered me!","I would have left you in peace, but you angered me!",1250
vox_plr_3_screecher_kill_1,Your life is ended.,Your life is ended.,1250
vox_plr_3_screecher_kill_2,Oh! Someone gather the corpse for an anatomical study!,Oh! Someone gather the corpse for an anatomical study!,1250
vox_plr_3_screecher_kill_3,Another cadaver for my collection. What? That is not~weird!,Another cadaver for my collection. What? That is not~weird!,1250
vox_plr_3_screecher_kill_4,"Oh, I believe I disassociated from my own violent actions~for a moment.","Oh, I believe I disassociated from my own violent actions~for a moment.",1250
vox_plr_3_screecher_off_0,"Oh, sweet relief.","Oh, sweet relief.",1250
vox_plr_3_screecher_off_1,I was approaching suffocation!,I was approaching suffocation!,1250
vox_plr_3_screecher_off_2,Oxygen and nitrogen have never smelled so sweet!,Oxygen and nitrogen have never smelled so sweet!,1250
vox_plr_3_screecher_off_3,"Another second of that, and I might have started~screaming.","Another second of that, and I might have started~screaming.",1250
vox_plr_3_screecher_off_4,Ha! I was just about out of patience.,Ha! I was just about out of patience.,1250
vox_plr_3_screecher_teleport_0,Huh? Something has decidedly changed!,Huh? Something has decidedly changed!,1250
vox_plr_3_screecher_teleport_1,"Well, I'll be discombobulated!","Well, I'll be discombobulated!",1250
vox_plr_3_screecher_teleport_2,The sheer tenacity of the creatures is to be admired.,The sheer tenacity of the creatures is to be admired.,1250
vox_plr_3_screecher_teleport_3,Anyone? Anyone? Where did it go?,Anyone? Anyone? Where did it go?,1250
vox_plr_3_screecher_teleport_4,Russman! THAT CREATURE WAS ONLY HALF AS IRRITATING AS YOU!,Russman! THAT CREATURE WAS ONLY HALF AS IRRITATING AS YOU!,1250
vox_plr_3_wpck_57_0,"Uh, not my favorite weapon, but it will suffice.","Uh, not my favorite weapon, but it will suffice.",1250
vox_plr_3_wpck_57_1,I see the pickings have grown quite slim indeed.,I see the pickings have grown quite slim indeed.,1250
vox_plr_3_wpck_57_2,"A lightweight polymer-based semi-automatic pistol with a~20-round magazine capacity, ambidextrous controls, low|recoil, and the ability to penetrate soft body armor or~zombie skulls. It'll do.","A lightweight polymer-based semi-automatic pistol with a~20-round magazine capacity, ambidextrous controls, low|recoil, and the ability to penetrate soft body armor or~zombie skulls. It'll do.",1250
vox_plr_3_wpck_chicom_0,This should clear my path. Somewhat.,This should clear my path. Somewhat.,1250
vox_plr_3_wpck_chicom_1,"You cannot always get what you desire, but sometimes you~get what you need.","You cannot always get what you desire, but sometimes you~get what you need.",1250
vox_plr_3_wpck_chicom_2,"900 rounds a minute, 40 round magazine, bullpup. Most~auspicious.","900 rounds a minute, 40 round magazine, bullpup. Most~auspicious.",1250
vox_plr_3_wpck_dsr50_0,The DSR-50. 50 caliber bolt action sniper rifle with a~detachable four round ammunition clip. No one will get|close to me with you in my arms.,The DSR-50. 50 caliber bolt action sniper rifle with a~detachable four round ammunition clip. No one will get|close to me with you in my arms.,1250
vox_plr_3_wpck_dsr50_1,I dispense life and death with the twitch of my finger.,I dispense life and death with the twitch of my finger.,1250
vox_plr_3_wpck_dsr50_2,"Lo, I am become death, destroyer of worlds.","Lo, I am become death, destroyer of worlds.",1250
vox_plr_3_wpck_duel57_0,"Ah, well, luckily I am ambidextrous.","Ah, well, luckily I am ambidextrous.",1250
vox_plr_3_wpck_duel57_1,A gun for each hand and a bullet for every zombie.,A gun for each hand and a bullet for every zombie.,1250
vox_plr_3_wpck_duel57_2,A highly effective combination of speed and accuracy.,A highly effective combination of speed and accuracy.,1250
vox_plr_3_wpck_emp_0,Electromagnetic Pulse Weaponry? Impressive!,Electromagnetic Pulse Weaponry? Impressive!,1250
vox_plr_3_wpck_emp_1,I feel myself being bathed in science's holy light.,I feel myself being bathed in science's holy light.,1250
vox_plr_3_wpck_emp_2,Spectrum! Mighty Spectrum!,Spectrum! Mighty Spectrum!,1250
vox_plr_3_wpck_fal_0,"Oh yes, The Fall. First designed in 1947, this decrepit~old thing is simply missing the I in its name, which would|make it more accurately spell FAIL.","Oh yes, The Fall. First designed in 1947, this decrepit~old thing is simply missing the I in its name, which would|make it more accurately spell FAIL.",1250
vox_plr_3_wpck_fal_1,"Cursed probability tables, I have the base fortune of an~Untouchable!","Cursed probability tables, I have the base fortune of an~Untouchable!",1250
vox_plr_3_wpck_fal_2,"Uh, yeah. This equipment is subpar, to be polite.","Uh, yeah. This equipment is subpar, to be polite.",1250
vox_plr_3_wpck_favorite_0,Yes! Your arrival has come at a most fortuitous moment!,Yes! Your arrival has come at a most fortuitous moment!,1250
vox_plr_3_wpck_favorite_1,You're the only thing I could ever cradle in my arms~without vomiting.,You're the only thing I could ever cradle in my arms~without vomiting.,1250
vox_plr_3_wpck_favorite_2,Let us go forth together and you can keep all of them away~from me.,Let us go forth together and you can keep all of them away~from me.,1250
vox_plr_3_wpck_galil_0,Now I will be able to carry my share of our burden. You're~welcome.,Now I will be able to carry my share of our burden. You're~welcome.,1250
vox_plr_3_wpck_galil_1,A veritable chopping machine.,A veritable chopping machine.,1250
vox_plr_3_wpck_galil_2,"Yes, this will enable me to process a great many~consergers.","Yes, this will enable me to process a great many~consergers.",1250
vox_plr_3_wpck_hamr_0,"Oh yes, the hammer. It automatically modulates itself from~a closed bolt accuracy specialist to an open bolt firing|system to bleed off excess heat. Splendiferous.","Oh yes, the hammer. It automatically modulates itself from~a closed bolt accuracy specialist to an open bolt firing|system to bleed off excess heat. Splendiferous.",1250
vox_plr_3_wpck_hamr_1,I believe it is go time. Is that how one says such things?,I believe it is go time. Is that how one says such things?,1250
vox_plr_3_wpck_hamr_2,"It is time for me to rule this roost. Ooh, look, I'm alpha~mailing. All right.","It is time for me to rule this roost. Ooh, look, I'm alpha~mailing. All right.",1250
vox_plr_3_wpck_judge_0,Not exactly a subtle weapon. I'd have to get much too~close to something to use it.,Not exactly a subtle weapon. I'd have to get much too~close to something to use it.,1250
vox_plr_3_wpck_judge_1,"The Executioner. A hand-carried, five-chambered, 410~shotgun pistol? Really? I should execute you, you cuboid|of chaos, for giving me this unwieldy thing!","The Executioner. A hand-carried, five-chambered, 410~shotgun pistol? Really? I should execute you, you cuboid|of chaos, for giving me this unwieldy thing!",1250
vox_plr_3_wpck_judge_2,"Oh sure, now this would be fine for painting a barn, but~it's pointless for more subtle use.","Oh sure, now this would be fine for painting a barn, but~it's pointless for more subtle use.",1250
vox_plr_3_wpck_kap_0,"Well, the supposedly random box has cheated me once again.","Well, the supposedly random box has cheated me once again.",1250
vox_plr_3_wpck_kap_1,"The cap, a pistol with the recoil system of a rifle. The~designer was indecisive and has crafted a subpar weapon.","The cap, a pistol with the recoil system of a rifle. The~designer was indecisive and has crafted a subpar weapon.",1250
vox_plr_3_wpck_kap_2,"Cap? Yeah, I'll be lucky if this thing will allow me to~cap myself when I get swarmed by the shamblers!","Cap? Yeah, I'll be lucky if this thing will allow me to~cap myself when I get swarmed by the shamblers!",1250
vox_plr_3_wpck_knife_0,"The rate of fire is quite slow, but you cannot argue with~its lethality.","The rate of fire is quite slow, but you cannot argue with~its lethality.",1250
vox_plr_3_wpck_knife_1,"Oh, I prefer to stand off a bit more when engaging an~opponent.","Oh, I prefer to stand off a bit more when engaging an~opponent.",1250
vox_plr_3_wpck_knife_2,"Ooh, a melee weapon, but from a distance. I like it.","Ooh, a melee weapon, but from a distance. I like it.",1250
