alias,mature,safe,range
vox_plr_3_riv_resp_kill_headshot_1,"Oooh, looks like the old man's in a bad mood!","Oooh, looks like the old man's in a bad mood!",1250
vox_plr_3_riv_resp_kill_headshot_2,"About time you started living up your own hype, Russman!","About time you started living up your own hype, Russman!",1250
vox_plr_3_riv_resp_surrounded_1,"I thought you had this under control, Russman!","I thought you had this under control, Russman!",1250
vox_plr_3_riv_resp_surrounded_2,"Oh, Russman, all that big talk, and look at you now.","Oh, Russman, all that big talk, and look at you now.",1250
vox_plr_3_sloth_1st_bottle_0,"From your complexion, I suspect that your appetite for~alcohol is voracious?","From your complexion, I suspect that your appetite for~alcohol is voracious?",1250
vox_plr_3_sloth_clears_path_0,He appears to have cleared an obstacle for us! His~destructive power just may prove useful!,He appears to have cleared an obstacle for us! His~destructive power just may prove useful!,1250
vox_plr_3_sloth_crawler_0,Perhaps our oversized friend may wish to toy with this~little runt.,Perhaps our oversized friend may wish to toy with this~little runt.,1250
vox_plr_3_sloth_crawler_1,Crawlers are such a pain! Can't we enlist some help here?,Crawlers are such a pain! Can't we enlist some help here?,1250
vox_plr_3_sloth_crawler_2,These crawlers will regret their hostility when the big~guy shows up!,These crawlers will regret their hostility when the big~guy shows up!,1250
vox_plr_3_sloth_encounter_0,"Uh, it would seem that this room has no viable exit.","Uh, it would seem that this room has no viable exit.",1250
vox_plr_3_sloth_encounter_1,"Uh, perhaps we could assemble some kind of device to pry~the cell door from its hinges?","Uh, perhaps we could assemble some kind of device to pry~the cell door from its hinges?",1250
vox_plr_3_sloth_generic_feed_0,"After you consume this, I trust you will assist us?","After you consume this, I trust you will assist us?",1250
vox_plr_3_sloth_generic_feed_1,"You're a creature of simple tastes, aren't you?","You're a creature of simple tastes, aren't you?",1250
vox_plr_3_sloth_generic_feed_2,You want to take it? Gentle.,You want to take it? Gentle.,1250
vox_plr_3_sloth_generic_feed_3,Will this hit the spot?,Will this hit the spot?,1250
vox_plr_3_sloth_retreat_cell_0,I think he's seeking out a place of safety.,I think he's seeking out a place of safety.,1250
vox_plr_3_sloth_run_0,"Hmm, it seems to have an immediate effect.","Hmm, it seems to have an immediate effect.",1250
vox_plr_3_sloth_unlocked_0,I think his own fear may have led him to lock himself~inside the cell.,I think his own fear may have led him to lock himself~inside the cell.,1250
vox_plr_3_stay_topside_0,"I'm confident that this facility predates the Rift. As~such, there may be more to it than meets the eye.","I'm confident that this facility predates the Rift. As~such, there may be more to it than meets the eye.",1250
vox_plr_3_stuhlinger_madness_0,That sounds significantly ominous.,That sounds significantly ominous.,1250
vox_plr_3_throw_bomb_0,Does not appear to have done anything!,Does not appear to have done anything!,1250
vox_plr_3_throw_bomb_1,Perhaps this device could be some kind of beacon.,Perhaps this device could be some kind of beacon.,1250
vox_plr_3_throw_bomb_2,Perhaps there is some further activation required.,Perhaps there is some further activation required.,1250
vox_plr_3_wall_withdrawl_0,Thank you for taking such good care of my property.,Thank you for taking such good care of my property.,1250
vox_plr_3_wall_withdrawl_1,I think I will be needing this after all.,I think I will be needing this after all.,1250
vox_plr_3_wall_withdrawl_2,Now is just the situation I was saving this for.,Now is just the situation I was saving this for.,1250
vox_plr_3_weapon_storage_0,I will place this here. I will then return at a moment of~my own choosing.,I will place this here. I will then return at a moment of~my own choosing.,1250
vox_plr_3_weapon_storage_1,This would seem like an appropriate place for this.,This would seem like an appropriate place for this.,1250
vox_plr_3_weapon_storage_2,I will retrieve this in due course.,I will retrieve this in due course.,1250
vox_plr_3_weapon_storage_3,I would like to keep this here. It may prove useful at a~later time.,I would like to keep this here. It may prove useful at a~later time.,1250
vox_plr_3_weapon_storage_4,I am trusting that this will be here when I return.,I am trusting that this will be here when I return.,1250
vox_plr_3_weapon_storage_5,"I shall deposit this here, in case of some dire emergency.","I shall deposit this here, in case of some dire emergency.",1250
vox_plr_3_weapon_storage_6,It's probably best if I leave this here for now.,It's probably best if I leave this here for now.,1250
vox_plr_3_wpck_57_0,The low recoil 5.7 by 27 round makes this an ideal~candidate for dual wielding. So why then do I only get|one?,The low recoil 5.7 by 27 round makes this an ideal~candidate for dual wielding. So why then do I only get|one?,1250
vox_plr_3_wpck_57_1,I will practice with this one until such times as you see~fit to give me two.,I will practice with this one until such times as you see~fit to give me two.,1250
vox_plr_3_wpck_57_2,Knowing what else I could have been given only makes this~all the more disappointing.,Knowing what else I could have been given only makes this~all the more disappointing.,1250
vox_plr_3_wpck_dsr50_0,"Hydraulic recoil buffer in the buttstock and an innovative~muzzle attachment? Ooh, that sounds so dirty.","Hydraulic recoil buffer in the buttstock and an innovative~muzzle attachment? Ooh, that sounds so dirty.",1250
vox_plr_3_wpck_dsr50_1,This weapon's potential to penetrate cover is perhaps its~most endearing feature.,This weapon's potential to penetrate cover is perhaps its~most endearing feature.,1250
vox_plr_3_wpck_dsr50_2,"Were I to find a suitable sniping position, I would never~again have to get my hands dirty.","Were I to find a suitable sniping position, I would never~again have to get my hands dirty.",1250
vox_plr_3_wpck_duel57_0,I believe I already indicated that this weapon was ideal~for dual wielding.,I believe I already indicated that this weapon was ideal~for dual wielding.,1250
vox_plr_3_wpck_duel57_1,"I sincerely hope that supplying me with two weapons does~not represent some kind of glitch in your functionality,|Box.","I sincerely hope that supplying me with two weapons does~not represent some kind of glitch in your functionality,|Box.",1250
vox_plr_3_wpck_duel57_2,"Oh, these will be perfect. Should I find myself competing~in some kind of Wild West shootout?","Oh, these will be perfect. Should I find myself competing~in some kind of Wild West shootout?",1250
vox_plr_3_wpck_fal_0,"In its prime, the FAL was actually standard military issue~for many nations.","In its prime, the FAL was actually standard military issue~for many nations.",1250
vox_plr_3_wpck_fal_1,"Over the years, the FAL has established itself as one of~the all-time classic semi-automatic rifles.","Over the years, the FAL has established itself as one of~the all-time classic semi-automatic rifles.",1250
vox_plr_3_wpck_fal_2,"It may not be full auto, as they say, but its high damage~will compensate for that particular deficiency.","It may not be full auto, as they say, but its high damage~will compensate for that particular deficiency.",1250
vox_plr_3_wpck_galil_0,"Lightweight, air-cooled, gas-operated, magazine-fed.~That's quite the feature list.","Lightweight, air-cooled, gas-operated, magazine-fed.~That's quite the feature list.",1250
vox_plr_3_wpck_galil_1,The Galil's durability alone makes it an excellent choice.,The Galil's durability alone makes it an excellent choice.,1250
vox_plr_3_wpck_galil_2,"Very light in weight, especially given the relative~stopping power.","Very light in weight, especially given the relative~stopping power.",1250
vox_plr_3_wpck_hamr_0,The development of this machine gun represented a~significant milestone in heat-adaptive modular technology.,The development of this machine gun represented a~significant milestone in heat-adaptive modular technology.,1250
vox_plr_3_wpck_hamr_1,"Has anyone else stopped to ponder the unique closed bolt,~open bolt design of this MG? Hmm? Anyone?","Has anyone else stopped to ponder the unique closed bolt,~open bolt design of this MG? Hmm? Anyone?",1250
vox_plr_3_wpck_hamr_2,"Though capable of fast opening fire rate, the slower~sustained fire rate is considerably more accurate.","Though capable of fast opening fire rate, the slower~sustained fire rate is considerably more accurate.",1250
vox_plr_3_wpck_judge_0,"A crude and clumsy beast, notorious for making loud~noises. No wonder Stuhlinger favors it so!","A crude and clumsy beast, notorious for making loud~noises. No wonder Stuhlinger favors it so!",1250
vox_plr_3_wpck_judge_1,"The Executioner shares much in common with the typical~shotgun, specifically its 28-gauge shells.","The Executioner shares much in common with the typical~shotgun, specifically its 28-gauge shells.",1250
vox_plr_3_wpck_judge_2,"Given the massive recoil, it may be prudent to grip this~firmly with both hands.","Given the massive recoil, it may be prudent to grip this~firmly with both hands.",1250
vox_plr_3_wpck_kap_0,"That's the details that impress me. For example, this~pistol is designed with excellent recoil mitigation|technology.","That's the details that impress me. For example, this~pistol is designed with excellent recoil mitigation|technology.",1250
vox_plr_3_wpck_kap_1,Well you know the full auto feature is only viable because~of a front weight that tilts downward during recoil to|balance the gun.,Well you know the full auto feature is only viable because~of a front weight that tilts downward during recoil to|balance the gun.,1250
vox_plr_3_wpck_kap_2,"So simple, even Stuhlinger could use it. Not that I'm~advocating giving Stuhlinger weapons.","So simple, even Stuhlinger could use it. Not that I'm~advocating giving Stuhlinger weapons.",1250
vox_plr_3_wpck_kap_3,"Were it not for my own shaking hands, recoil would~actually be minimal.","Were it not for my own shaking hands, recoil would~actually be minimal.",1250
vox_plr_3_wpck_knife_0,Ballistic knives are as logical as they are effective.~Make of that what you will.,Ballistic knives are as logical as they are effective.~Make of that what you will.,1250
vox_plr_3_wpck_knife_1,"I will rely on these only for their recuperative~properties. In terms of combat, no thanks.","I will rely on these only for their recuperative~properties. In terms of combat, no thanks.",1250
vox_plr_3_wpck_knife_2,If only the mind that created these devices had chosen to~use their powers for good.,If only the mind that created these devices had chosen to~use their powers for good.,1250
vox_plr_3_wpck_m1216_0,How could anyone not like a detachable high-capacity~magazine with ruler-delayed action?,How could anyone not like a detachable high-capacity~magazine with ruler-delayed action?,1250
vox_plr_3_wpck_m1216_1,"16 round capacity, 4 shells and 4 barrels. This should~prove most effective.","16 round capacity, 4 shells and 4 barrels. This should~prove most effective.",1250
vox_plr_3_wpck_m1216_2,"Hey, Misty, I think they gave me your favorite by mistake.","Hey, Misty, I think they gave me your favorite by mistake.",1250
vox_plr_3_wpck_m32_0,"Though I appreciate the semi-automatic six-round capacity,~not to mention the multiple attachment rails, this is|really just a big noisemaker.","Though I appreciate the semi-automatic six-round capacity,~not to mention the multiple attachment rails, this is|really just a big noisemaker.",1250
vox_plr_3_wpck_m32_1,I would question the intellect of anyone who advocates the~use of explosives in an enclosed area.,I would question the intellect of anyone who advocates the~use of explosives in an enclosed area.,1250
vox_plr_3_wpck_m32_2,I will concede that this is exceptionally lightweight for~a grenade launcher.,I will concede that this is exceptionally lightweight for~a grenade launcher.,1250
vox_plr_3_wpck_m82a1_0,"If a .50 caliber round from a semi-automatic proves~ineffective, then we may have bigger problems than|previously thought.","If a .50 caliber round from a semi-automatic proves~ineffective, then we may have bigger problems than|previously thought.",1250
vox_plr_3_wpck_m82a1_1,"This is an appropriate firearm, particularly given the~enemy's propensity for close quarter combat.","This is an appropriate firearm, particularly given the~enemy's propensity for close quarter combat.",1250
vox_plr_3_wpck_m82a1_2,"Ah, sniper rifles always make me think of solitude. A~place I enjoy.","Ah, sniper rifles always make me think of solitude. A~place I enjoy.",1250
vox_plr_3_wpck_monkey_0,"Ah, yes, the monkey. In essence, a simian death machine.","Ah, yes, the monkey. In essence, a simian death machine.",1250
vox_plr_3_wpck_monkey_1,Just what is it about monkeys that they find so~irresistible? I will ponder on this question until I find|suitable explanation.,Just what is it about monkeys that they find so~irresistible? I will ponder on this question until I find|suitable explanation.,1250
vox_plr_3_wpck_monkey_2,I suppose I should be thankful for your synthetic~components. The thought of real ape hair is just|repulsive.,I suppose I should be thankful for your synthetic~components. The thought of real ape hair is just|repulsive.,1250
vox_plr_3_wpck_mtar_0,This is fascinating! The bullpup design offers longer~barrel length while actually shortening weapon length!,This is fascinating! The bullpup design offers longer~barrel length while actually shortening weapon length!,1250
vox_plr_3_wpck_mtar_1,"Though I cannot predict the future, I do think that this~more than satisfies my current needs.","Though I cannot predict the future, I do think that this~more than satisfies my current needs.",1250
vox_plr_3_wpck_mtar_2,"An excellent all-rounder, much like moi, albeit with some~potential for improvement.","An excellent all-rounder, much like moi, albeit with some~potential for improvement.",1250
vox_plr_3_wpck_paralyzer_0,This appears to be yet another weapon capable of defying~the laws of physics!,This appears to be yet another weapon capable of defying~the laws of physics!,1250
vox_plr_3_wpck_paralyzer_1,Has this undergone an adequate testing? I would hate to be~used as some kind of guinea pig.,Has this undergone an adequate testing? I would hate to be~used as some kind of guinea pig.,1250
vox_plr_3_wpck_paralyzer_2,I shall remain both cognizant and vigilant in regard to~the inherent problems with overheating.,I shall remain both cognizant and vigilant in regard to~the inherent problems with overheating.,1250
vox_plr_3_wpck_python_0,"In my humble opinion, the simplicity of a revolver is an~elegant masterpiece of design.","In my humble opinion, the simplicity of a revolver is an~elegant masterpiece of design.",1250
vox_plr_3_wpck_python_1,"I think this Python will live up to its namesake, at least~in terms of its ability to cause injury.","I think this Python will live up to its namesake, at least~in terms of its ability to cause injury.",1250
vox_plr_3_wpck_python_2,Perhaps this pistol's only weakness is its six-round~capacity. Reloading can be such a bore.,Perhaps this pistol's only weakness is its six-round~capacity. Reloading can be such a bore.,1250
vox_plr_3_wpck_ray_0,The mighty Ray Gun! Such power packed into a petite~package!,The mighty Ray Gun! Such power packed into a petite~package!,1250
vox_plr_3_wpck_ray_1,"Should I ever grow weary of the Ray Gun, then you will~know that something is very, very wrong.","Should I ever grow weary of the Ray Gun, then you will~know that something is very, very wrong.",1250
vox_plr_3_wpck_ray_2,"One day, when time permits, I will dismantle this~intriguing device. How else am I going to unlock its|secrets?","One day, when time permits, I will dismantle this~intriguing device. How else am I going to unlock its|secrets?",1250
vox_plr_3_wpck_rpg_0,Rocket-propelled grenades are the last vestige of the~brash and the ignorant. Also known as Russman.,Rocket-propelled grenades are the last vestige of the~brash and the ignorant. Also known as Russman.,1250
vox_plr_3_wpck_rpg_1,The high probability of self-inflicted injury essentially~negates the RPG's more positive qualities.,The high probability of self-inflicted injury essentially~negates the RPG's more positive qualities.,1250
vox_plr_3_wpck_rpg_2,Only an idiot would find this explosive weapon appealing.~I won't mention names. You know who you are. Russman!,Only a Russman would find this explosive weapon appealing.,1250
vox_plr_3_wpck_saiga12_0,How intriguing! I don't recall ever seeing a shotgun with~bullpup conversion!,How intriguing! I don't recall ever seeing a shotgun with~bullpup conversion!,1250
vox_plr_3_wpck_saiga12_1,"What you lack in accuracy, you more than make up for in~blast radius.","What you lack in accuracy, you more than make up for in~blast radius.",1250
vox_plr_3_wpck_saiga12_2,"If truth be told, and it will be, I think that shotguns~lack subtlety.","If truth be told, and it will be, I think that shotguns~lack subtlety.",1250
vox_plr_3_wpck_smr_0,"Though .308 rounds are relatively uncommon, our ammo drops~seem to operate on a one size fits all basis.","Though .308 rounds are relatively uncommon, our ammo drops~seem to operate on a one size fits all basis.",1250
vox_plr_3_wpck_smr_1,"Low recoil is always a blessing, especially when nerves~come into play.","Low recoil is always a blessing, especially when nerves~come into play.",1250
vox_plr_3_wpck_smr_2,"I notice that you function semi-automatic, much like~Russman's thought processes, hmm?","I notice that you function semi-automatic, much like~Russman's thought processes, hmm?",1250
vox_fg_ghost_haunt_0,I can see you.,I can see you.,1250
vox_fg_ghost_haunt_1,What do you want?,What do you want?,1250
vox_fg_ghost_haunt_10,You will stay forever.,You will stay forever.,1250
vox_fg_ghost_haunt_11,Don't be alone.,Don't be alone.,1250
vox_fg_ghost_haunt_12,Who's Who?,Who's Who?,1250
vox_fg_ghost_haunt_13,Can you feel my presence?,Can you feel my presence?,1250
vox_fg_ghost_haunt_14,This Household's Royal Secrets.,This Household's Royal Secrets.,1250
vox_fg_ghost_haunt_15,Solve. Shred. Forever.,Solve. Shred. Forever.,1250
vox_fg_ghost_haunt_16,You should leave.,You should leave.,1250
vox_fg_ghost_haunt_2,This is my house.,This is my house.,1250
vox_fg_ghost_haunt_3,I'm the lady of the house.,I'm the lady of the house.,1250
vox_fg_ghost_haunt_4,Where are you going?,Where are you going?,1250
vox_fg_ghost_haunt_5,You know we are here.,You know we are here.,1250
vox_fg_ghost_haunt_6,The house is a shack of its own for glory.,The house is a shack of its own for glory.,1250
vox_fg_ghost_haunt_7,No one can help you.,No one can help you.,1250
vox_fg_ghost_haunt_8,You do not belong here.,You do not belong here.,1250
vox_fg_ghost_haunt_9,Ah!,Ah!,1250
vox_maxi_end_game_maxis_wins_0,The process has begun. Now I control the ether's energy. I~can at last reach Agatha.,The process has begun. Now I control the ether's energy. I~can at last reach Agatha.,5000
vox_maxi_end_game_maxis_wins_2,"Regretfully, I must inform you that neither the Earth nor~its people will survive.","Regretfully, I must inform you that neither the Earth nor~its people will survive.",5000
vox_maxi_end_game_maxis_wins_4,"Once the gateway is open, I will finally be reunited with~my dearest Samantha.","Once the gateway is open, I will finally be reunited with~my dearest Samantha.",5000
vox_maxi_end_game_maxis_wins_6,"If you are so eager to re-enter the physical world,~Richtofen, I will grad shoot that fish!","If you are so eager to re-enter the physical world,~Richtofen, I will grad shoot that fish!",5000
vox_maxi_end_game_richtofen_wins_1,What have you done?,What have you done?,5000
vox_maxi_end_game_richtofen_wins_3,"But what about Samantha? Your actions condemn my~daughter's very soul to eternal damnation! Even if you do|not care for her, surely you wish to return to your own~body!","But what about Samantha? Your actions condemn my~daughter's very soul to eternal damnation! Even if you do|not care for her, surely you wish to return to your own~body!",5000
vox_maxi_end_game_richtofen_wins_6,No!,No!,5000
vox_maxi_sidequest_amp_0,"These devices, embedded in the earth, they amplify and~project energy. You cannot allow Richtofen to exploit|their power.","These devices, embedded in the earth, they amplify and~project energy. You cannot allow Richtofen to exploit|their power.",1250
vox_maxi_sidequest_amp_1,"For them to be destroyed, you must find a device capable~of projecting a powerful sonic blast.","For them to be destroyed, you must find a device capable~of projecting a powerful sonic blast.",1250
vox_maxi_sidequest_amp_2,You are both imaginative and ingenious.,You are both imaginative and ingenious.,1250
vox_maxi_sidequest_amp_3,Continue to find and destroy each amplifier.,Continue to find and destroy each amplifier.,1250
vox_maxi_sidequest_amp_4,Do not allow your pace to falter. There is still much to~do.,Do not allow your pace to falter. There is still much to~do.,1250
vox_maxi_sidequest_amp_5,I am most pleased to see that the amplifiers are~destroyed.,I am most pleased to see that the amplifiers are~destroyed.,1250
vox_maxi_sidequest_ctw_0,Follow the wisp. He will show you the way.,Follow the wisp. He will show you the way.,1250
vox_maxi_sidequest_ctw_1,You must stay close. The wisp needs to absorb the energy~of the undead.,You must stay close. The wisp needs to absorb the energy~of the undead.,1250
vox_maxi_sidequest_ctw_2,"Energy cannot be destroyed, only transferred. You must~sever the Wisp's link to the undead.","Energy cannot be destroyed, only transferred. You must~sever the Wisp's link to the undead.",1250
vox_maxi_sidequest_ctw_3,The close proximity will ensure total energy transference.,The close proximity will ensure total energy transference.,1250
vox_maxi_sidequest_ctw_4,Keep going! The Wisp knows its energy is needed for the~greater good!,Keep going! The Wisp knows its energy is needed for the~greater good!,1250
vox_maxi_sidequest_ctw_5,No! This is an unforeseen problem.,No! This is an unforeseen problem.,1250
vox_maxi_sidequest_ctw_6,"The Wisp's life force has been exhausted, but further~energy is required.","The Wisp's life force has been exhausted, but further~energy is required.",1250
vox_maxi_sidequest_ctw_7,"I have to say, Guy, we need more time.","I have to say, Guy, we need more time.",1250
vox_maxi_sidequest_ctw_8,It appears that the trail of the wisp has eluded you. You~must retrace your steps and try to stay closer.,It appears that the trail of the wisp has eluded you. You~must retrace your steps and try to stay closer.,1250
vox_maxi_sidequest_end_game_hint_0,"Yeah, the towers are all under my control. It is time to~begin the purge.","Yeah, the towers are all under my control. It is time to~begin the purge.",1250
vox_maxi_sidequest_end_game_hint_1,"Without control of all towers, true success still eludes~me!","Without control of all towers, true success still eludes~me!",1250
vox_maxi_sidequest_gallows_0,Great! These gals are positioned in the optimum location.~Find the necessary parts and bring them here.,Great! These gals are positioned in the optimum location.~Find the necessary parts and bring them here.,1250
vox_maxi_sidequest_gl_0,You must capture the wayward spirit of the Lantern. Its~power is key to achieving our mission.,You must capture the wayward spirit of the Lantern. Its~power is key to achieving our mission.,1250
vox_maxi_sidequest_gl_1,Brute force may be required to bring it within reach.,Brute force may be required to bring it within reach.,1250
vox_maxi_sidequest_gl_2,Good! Now you must secure the lantern to ensure that it is~not used to advance Richtofen's plans.,Good! Now you must secure the lantern to ensure that it is~not used to advance Richtofen's plans.,1250
vox_maxi_sidequest_ip_0,"Now that the structure has power, we need only to direct~its energy towards the surface.","Now that the structure has power, we need only to direct~its energy towards the surface.",1250
vox_maxi_sidequest_ip_1,There is a rudimentary control grid somewhere in this~cursed place. Perhaps a remnant of its twisted past.,There is a rudimentary control grid somewhere in this~cursed place. Perhaps a remnant of its twisted past.,1250
vox_maxi_sidequest_ip_2,"We are getting close, my friends.","We are getting close, my friends.",1250
vox_maxi_sidequest_ip_3,"Once calibrated, this control grid will divert our~structure's power to the surface.","Once calibrated, this control grid will divert our~structure's power to the surface.",1250
vox_maxi_sidequest_ip_4,You must proceed to the fountain in order to set the final~chain of events in motion.,You must proceed to the fountain in order to set the final~chain of events in motion.,1250
vox_maxi_sidequest_ll_0,You must ensure the lantern is safe from harm. The energy~contained within is essential to illuminate the words of|those who came before you. Their wisdom will show you the~way.,You must ensure the lantern is safe from harm. The energy~contained within is essential to illuminate the words of|those who came before you. Their wisdom will show you the~way.,1250
vox_maxi_sidequest_maxis_start_1_0,"Attention, my corporeal friends. You can hear me, yes?","Attention, my corporeal friends. You can hear me, yes?",1250
vox_maxi_sidequest_maxis_start_2_0,"Our journey inches ever closer to its conclusion. This~location represents the final piece of a puzzle beyond the|comprehension of your mortal minds. With your help, we~will heal the Earth.","Our journey inches ever closer to its conclusion. This~location represents the final piece of a puzzle beyond the|comprehension of your mortal minds. With your help, we~will heal the Earth.",1250
vox_maxi_sidequest_maxis_start_3_0,Energy from the ether is at its strongest this close to~the rift. You must harness this energy in order to power|the tower seen from this vantage point.,Energy from the ether is at its strongest this close to~the rift. You must harness this energy in order to power|the tower seen from this vantage point.,1250
vox_maxi_sidequest_maxis_start_4_0,"In order to achieve our goal, you must venture beneath the~surface. I will endeavor to monitor and advise on your|progress.","In order to achieve our goal, you must venture beneath the~surface. I will endeavor to monitor and advise on your|progress.",1250
vox_maxi_sidequest_maxis_start_5_0,But you must remain vigilant. Richtofen will stop at~nothing to achieve his psychotic goals.,But you must remain vigilant. Richtofen will stop at~nothing to achieve his psychotic goals.,1250
vox_maxi_sidequest_misc_0,Everything is proceeding as planned. Please continue.,Everything is proceeding as planned. Please continue.,1250
vox_maxi_sidequest_misc_1,Be mindful of Richtofen's influence. His path leads only~to darkness.,Be mindful of Richtofen's influence. His path leads only~to darkness.,1250
vox_maxi_sidequest_misc_2,You continue to be a powerful ally.,You continue to be a powerful ally.,1250
vox_maxi_sidequest_misc_3,What are you doing? Do you wish Richtofen's plans to come~to fruition?,What are you doing? Do you wish Richtofen's plans to come~to fruition?,1250
vox_maxi_sidequest_misc_4,I cannot help those who do not help themselves.,I cannot help those who do not help themselves.,1250
vox_maxi_sidequest_misc_5,No good will come from such actions.,No good will come from such actions.,1250
vox_maxi_sidequest_misc_6,Something has gone wrong. Very wrong.,Something has gone wrong. Very wrong.,1250
vox_maxi_sidequest_misc_7,You must return to the righteous path.,You must return to the righteous path.,1250
vox_maxi_sidequest_nag_0,You must follow my instructions without further delay.~Please continue.,You must follow my instructions without further delay.~Please continue.,1250
vox_maxi_sidequest_nag_1,"I do not wish to seem unsympathetic to your own situation,~but you really must proceed with my orders.","I do not wish to seem unsympathetic to your own situation,~but you really must proceed with my orders.",1250
vox_maxi_sidequest_nag_2,What reason do you have for such disobedience? Is one of~you listening to the wrong advice?,What reason do you have for such disobedience? Is one of~you listening to the wrong advice?,1250
vox_maxi_sidequest_nag_3,I have warned you before. Do not listen to the words of~others. I had hoped I would not need to warn you again.,I have warned you before. Do not listen to the words of~others. I had hoped I would not need to warn you again.,1250
vox_maxi_sidequest_nag_4,I cannot tell you just how much you put at risk by your~non-compliance.,I cannot tell you just how much you put at risk by your~non-compliance.,1250
vox_maxi_sidequest_parts_0,Excellent. Continue at pace.,Excellent. Continue at pace.,1250
vox_maxi_sidequest_parts_1,Two more components are required. Ensure that they are not~used to further Richtofen's nefarious goals.,Two more components are required. Ensure that they are not~used to further Richtofen's nefarious goals.,1250
vox_maxi_sidequest_parts_2,"The structure is almost complete. You are brave warriors,~my friends. Perhaps braver than those who walked this road|before you.","The structure is almost complete. You are brave warriors,~my friends. Perhaps braver than those who walked this road|before you.",1250
vox_maxi_sidequest_parts_3,I am pleased to see that Richtofen has not diverted you~from our mutual goal.,I am pleased to see that Richtofen has not diverted you~from our mutual goal.,1250
vox_maxi_sidequest_pl_0,The Lantern is a vessel for energy. The energy contained~within all matter.,The Lantern is a vessel for energy. The energy contained~within all matter.,1250
vox_maxi_sidequest_pl_1,You must find a method to manipulate the power of the~undead. Their energy may provide vital fuel for the|lantern.,You must find a method to manipulate the power of the~undead. Their energy may provide vital fuel for the|lantern.,1250
vox_maxi_sidequest_pl_2,Keep going. The lantern's energy grows ever stronger.,Keep going. The lantern's energy grows ever stronger.,1250
vox_maxi_sidequest_pl_3,"Lest you face corruption from the errant energy, you may~need help from a soul already bound to this realm.","Lest you face corruption from the errant energy, you may~need help from a soul already bound to this realm.",1250
vox_maxi_sidequest_signs_0,"Though they failed to complete the task, the others left~clues for those who followed.","Though they failed to complete the task, the others left~clues for those who followed.",1250
vox_maxi_sidequest_signs_1,Only a burst of electricity will have the brute force~necessary to release the energy bound to this realm.,Only a burst of electricity will have the brute force~necessary to release the energy bound to this realm.,1250
vox_maxi_sidequest_signs_2,Brute Force may release the energy bound to this realm.,Brute Force may release the energy bound to this realm.,1250
vox_maxi_sidequest_step10_0,This is it. Sufficient payment will initiate the final~challenge.,This is it. Sufficient payment will initiate the final~challenge.,1250
vox_maxi_sidequest_step10_1,Quickly! The targets must be destroyed!,Quickly! The targets must be destroyed!,1250
vox_maxi_sidequest_step10_2,"Ah, you were too slow. The process must be completed in~haste.","Ah, you were too slow. The process must be completed in~haste.",1250
vox_maxi_sidequest_step10_3,You must begin the challenge once more.,You must begin the challenge once more.,1250
vox_maxi_sidequest_step10_4,I am so very grateful for your efforts. My goal is almost~within reach.,I am so very grateful for your efforts. My goal is almost~within reach.,1250
vox_maxi_sidequest_step8_0,I fear the Wisp may not have enough power for our needs.,I fear the Wisp may not have enough power for our needs.,1250
vox_maxi_sidequest_step8_1,"I had hoped that it would not come to this, but it appears~we must manipulate time itself in order to supply|sufficient energy to the tower.","I had hoped that it would not come to this, but it appears~we must manipulate time itself in order to supply|sufficient energy to the tower.",1250
vox_maxi_sidequest_step8_2,There is a device that will allow you to create a point in~time that you can return to when you choose.,There is a device that will allow you to create a point in~time that you can return to when you choose.,1250
vox_maxi_sidequest_step8_3,This may prove to be the only method for extracting~sufficient energy from the Wisp.,This may prove to be the only method for extracting~sufficient energy from the Wisp.,1250
vox_maxi_sidequest_town_0,My communications are more fractured below ground.,My communications are more fractured below ground.,1250
vox_maxi_sidequest_town_1,It is essential that you find the parts needed to complete~a structure capable of delivering power to the tower above|ground.,It is essential that you find the parts needed to complete~a structure capable of delivering power to the tower above|ground.,1250
vox_maxi_sidequest_vulture_0,"So long as your eyes are open, the spirits will show you~the way.","So long as your eyes are open, the spirits will show you~the way.",1250
vox_zmba_dr_cure_found_0,You found it! So good! So good!,You found it! So good! So good!,1250
vox_zmba_dr_cure_found_1,Now you go from crumbly hateful to humbly grateful. I~rhymed!,Now you go from crumbly hateful to humbly grateful. I~rhymed!,1250
vox_zmba_dr_cure_found_2,"The clock is ticking, my little pink sausage. You better~move those porky little legs!","The clock is ticking, my little pink sausage. You better~move those porky little legs!",1250
vox_zmba_dr_cure_found_3,"Oh, look at today's special. Lovely, juicy, succulent~flesh.","Oh, look at today's special. Lovely, juicy, succulent~flesh.",1250
vox_zmba_dr_cure_found_4,This is going to be fun! Go! Make whoopee!,This is going to be fun! Go! Make whoopee!,1250
vox_zmba_dr_cure_found_5,"Sick em, boys! Sick em! Oh, that's sick.","Sick em, boys! Sick em! Oh, that's sick.",1250
vox_zmba_dr_kill_plr_0,"Oh, too bad for you. You were gobbled up by the zombie.~Now someone else gets to try. Next!","Oh, too bad for you. You were gobbled up by the zombie.~Now someone else gets to try. Next!",1250
vox_zmba_dr_kill_plr_1,And they last longer than you!,And they last longer than you!,1250
vox_zmba_dr_kill_plr_2,NEXT!,NEXT!,1250
vox_zmba_dr_monkey_0,"Oh, the poor solid soul. He fell for your deception.","Oh, the poor solid soul. He fell for your deception.",1250
